Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
B110818,90007,BH,1110818900078,18,B11081800002,3,Y,PACK,x
B110818,90007,BH,1110818900078,18,B11081800003,3,Y,PACK,x
B110818,90007,BH,1110818900078,18,B11081800004,3,Y,PACK,x
B110818,90007,BH,1110818900078,18,B11081800005,3,Y,PACK,x
B110818,90007,BH,1110818900078,18,B11081800006,4,Y,PACK,x
B110819,90005,BH,1110819900053,9,B11081900001,1, Y,PACK,x
B110819,90005,BH,1110819900053,9,B11081900002,2, Y,PACK,x
B110819,90005,BH,1110819900053,9,B11081900003,3, Y,PACK,x
B110819,90005,BH,1110819900053,9,B11081900004,3, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000001,2, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000002,3, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000003,2, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000004,2, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000005,3, Y,PACK,x
B110820,90007,BH,1110820900073,15,B11082000006,3, Y,PACK,x
B110821,90005,BH,1110821900058,11,B11082100001,1, Y,PACK,x
B110821,90005,BH,1110821900058,11,B11082100002,2, Y,PACK,x
B110821,90005,BH,1110821900058,11,B11082100003,4, Y,PACK,x
B110821,90005,BH,1110821900058,11,B11082100004,4, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200001,3, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200002,3, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200003,3, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200004,1, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200005,2, Y,PACK,x
B110822,90007,BH,1110822900071,13,B11082200006,1, Y,PACK,x
B110823,90005,BH,1110823900056,9,B11082300001,1, Y,PACK,x
B110823,90005,BH,1110823900056,9,B11082300002,1, Y,PACK,x
B110823,90005,BH,1110823900056,9,B11082300003,3, Y,PACK,x
B110823,90005,BH,1110823900056,9,B11082300004,4, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400001,3, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400002,3, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400003,3, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400004,2, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400005,2, Y,PACK,x
B110824,90007,BH,1110824900079,15,B11082400006,2, Y,PACK,x
B110825,90005,BH,1110825900054,9,B11082500001,1,Y,PACK,x
B110825,90005,BH,1110825900054,9,B11082500002,1,Y,PACK,x
B110825,90005,BH,1110825900054,9,B11082500003,3,Y,PACK,x
B110825,90005,BH,1110825900054,9,B11082500004,4,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600001,3,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600002,2,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600003,2,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600004,2,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600005,3,Y,PACK,x
B110826,90007,BH,1110826900077,15,B11082600006,3,Y,PACK,x
B110827,90005,BH,1110827900052,13,B11082700001,1,Y,PACK,x
B110827,90005,BH,1110827900052,13,B11082700002,3,Y,PACK,x
B110827,90005,BH,1110827900052,13,B11082700003,4,Y,PACK,x
B110827,90005,BH,1110827900052,13,B11082700004,5,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800001,3,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800002,2,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800003,2,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800004,2,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800005,1,Y,PACK,x
B110828,90007,BH,1110828900075,11,B11082800006,1,Y,PACK,x
B110829,90005,BH,1110829900050,13,B11082900001,1,Y,PACK,x
B110829,90005,BH,1110829900050,13,B11082900002,3,Y,PACK,x
B110829,90005,BH,1110829900050,13,B11082900003,4,Y,PACK,x
B110829,90005,BH,1110829900050,13,B11082900004,5,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000001,3,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000002,2,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000003,2,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000004,2,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000005,1,Y,PACK,x
B110830,90007,BH,1110830900070,11,B11083000006,1,Y,PACK,x
B110831,90005,BH,1110831900055,8,B11083100001,1,Y,PACK,x
B110831,90005,BH,1110831900055,8,B11083100002,1,Y,PACK,x
B110831,90005,BH,1110831900055,8,B11083100003,3,Y,PACK,x
B110831,90005,BH,1110831900055,8,B11083100004,3,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200001,2,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200002,2,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200003,2,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200004,3,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200005,3,Y,PACK,x
B110832,90007,BH,1110832900078,16,B11083200006,4,Y,PACK,x
B110833,90005,BH,1110833900053,8,B11083300001,1,Y,PACK,x
B110833,90005,BH,1110833900053,8,B11083300002,1,Y,PACK,x
B110833,90005,BH,1110833900053,8,B11083300003,3,Y,PACK,x
B110833,90005,BH,1110833900053,8,B11083300004,3,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400001,2,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400002,2,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400003,2,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400004,3,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400005,3,Y,PACK,x
B110834,90007,BH,1110834900076,16,B11083400006,4,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700001,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700002,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700003,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700004,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700005,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700006,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700007,2,Y,PACK,x
B110837,90009,BH,1110837900097,16,B11083700008,2,Y,PACK,x
B110838,90004,BH,1110838900041,4,B11083800003,2,Y,PACK,x
B110838,90004,BH,1110838900041,4,B11083800001,1,Y,PACK,x
B110838,90004,BH,1110838900041,4,B11083800002,1,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700001,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700002,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700003,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700004,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700005,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700006,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700007,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700008,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700001,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700002,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700003,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700004,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700005,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700006,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700007,2,Y,PACK,x
B110847,90009,BH,1110847900094,16,B11084700008,2,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800003,2,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800001,1,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800002,1,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800003,2,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800001,1,Y,PACK,x
B110848,90004,BH,1110848900048,4,B11084800002,1,Y,PACK,x
B141693,90005,BH,1141693900051,7,B14169300001,1,Y,PACK,x
B141693,90005,BH,1141693900051,7,B14169300002,1,Y,PACK,x
B141693,90005,BH,1141693900051,7,B14169300003,2,Y,PACK,x
B141693,90005,BH,1141693900051,7,B14169300004,3,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500001,1,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500002,2,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500003,1,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500004,3,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500005,2,Y,PACK,x
B141695,90007,BH,1141695900073,12,B14169500006,3,Y,PACK,x
B141719,90005,BH,1141719900058,8,B14171900001,1,Y,PACK,x
B141719,90005,BH,1141719900058,8,B14171900002,2,Y,PACK,x
B141719,90005,BH,1141719900058,8,B14171900003,2,Y,PACK,x
B141719,90005,BH,1141719900058,8,B14171900004,3,Y,PACK,x
B141732,90005,B,1141732900059,11,B14173200001,3,Y,PACK,x
B141732,90005,B,1141732900059,11,B14173200002,3,Y,PACK,x
B141732,90005,B,1141732900059,11,B14173200003,3,Y,PACK,x
B141732,90005,B,1141732900059,11,B14173200004,2,Y,PACK,x
B141733,90005,B,1141733900058,6,B14173300001,2,Y,PACK,x
B141733,90005,B,1141733900058,6,B14173300002,2,Y,PACK,x
B141733,90005,B,1141733900058,6,B14173300003,1,Y,PACK,x
B141733,90005,B,1141733900058,6,B14173300004,1,Y,PACK,x
B141759,90003,BH,1141759900032,4,B14175900001,2,Y,PACK,x
B141759,90003,BH,1141759900032,4,B14175900002,2,Y,PACK,x
B141760,90005,BH,1141760900052,13,B14176000001,4,Y,PACK,x
B141760,90005,BH,1141760900052,13,B14176000002,4,Y,PACK,x
B141760,90005,BH,1141760900052,13,B14176000003,3,Y,PACK,x
B141760,90005,BH,1141760900052,13,B14176000004,2,Y,PACK,x
B141841,90005,B,1141841900056,6,B14184100001,1,Y,PACK,x
B141841,90005,B,1141841900056,6,B14184100002,1,Y,PACK,x
B141841,90005,B,1141841900056,6,B14184100003,2,Y,PACK,x
B141841,90005,B,1141841900056,6,B14184100004,2,Y,PACK,x
B141858,90006,BH,1141858900063,10,B14185800001,1,Y,PACK,x
B141858,90006,BH,1141858900063,10,B14185800002,1,Y,PACK,x
B141858,90006,BH,1141858900063,10,B14185800003,2,Y,PACK,x
B141858,90006,BH,1141858900063,10,B14185800004,3,Y,PACK,x
B141858,90006,BH,1141858900063,10,B14185800005,3,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900001,2,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900002,2,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900003,2,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900004,2,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900005,1,Y,PACK,x
B141859,90007,BH,1141859900079,10,B14185900006,1,Y,PACK,x
B141870,90004,B,1141870900041,5,B14187000001,1,Y,PACK,x
B141870,90004,B,1141870900041,5,B14187000002,1,Y,PACK,x
B141870,90004,B,1141870900041,5,B14187000003,3,Y,PACK,x
B141879,90005,B,1141879900059,8,B14187900001,2,Y,PACK,x
B141879,90005,B,1141879900059,8,B14187900002,2,Y,PACK,x
B141879,90005,B,1141879900059,8,B14187900003,2,Y,PACK,x
B141879,90005,B,1141879900059,8,B14187900004,2,Y,PACK,x
B141881,90004,B,1141881900047,3,B14188100003,1,Y,PACK,x
B141881,90004,B,1141881900047,3,B14188100001,1,Y,PACK,x
B141881,90004,B,1141881900047,3,B14188100002,1,Y,PACK,x
B141883,90005,B,1141883900052,9,B14188300001,3,Y,PACK,x
B141883,90005,B,1141883900052,9,B14188300002,2,Y,PACK,x
B141883,90005,B,1141883900052,9,B14188300003,2,Y,PACK,x
B141883,90005,B,1141883900052,9,B14188300004,2,Y,PACK,x
B141885,90004,B,1141885900043,3,B14188500003,1,Y,PACK,x
B141885,90004,B,1141885900043,3,B14188500001,1,Y,PACK,x
B141885,90004,B,1141885900043,3,B14188500002,1,Y,PACK,x
B141886,90004,BH,1141886900042,11,B14188600001,2,Y,PACK,x
B141886,90004,BH,1141886900042,11,B14188600002,4,Y,PACK,x
B141886,90004,BH,1141886900042,11,B14188600003,5,Y,PACK,x
B141890,90005,BH,1141890900052,14,B14189000001,3,Y,PACK,x
B141890,90005,BH,1141890900052,14,B14189000002,4,Y,PACK,x
B141890,90005,BH,1141890900052,14,B14189000003,4,Y,PACK,x
B141890,90005,BH,1141890900052,14,B14189000004,3,Y,PACK,x
B141891,90003,BH,1141891900037,5,B14189100001,3,Y,PACK,x
B141891,90003,BH,1141891900037,5,B14189100002,2,Y,PACK,x
B141892,90004,BH,1141892900043,8,B14189200001,2,Y,PACK,x
B141892,90004,BH,1141892900043,8,B14189200002,3,Y,PACK,x
B141892,90004,BH,1141892900043,8,B14189200003,3,Y,PACK,x
B141893,90005,BH,1141893900059,13,B14189300001,4,Y,PACK,x
B141893,90005,BH,1141893900059,13,B14189300002,4,Y,PACK,x
B141893,90005,BH,1141893900059,13,B14189300003,3,Y,PACK,x
B141893,90005,BH,1141893900059,13,B14189300004,2,Y,PACK,x
B141894,90003,BH,1141894900034,2,B14189400001,1,Y,PACK,x
B141894,90003,BH,1141894900034,2,B14189400002,1,Y,PACK,x
B141897,90005,BH,1141897900055,6,B14189700001,1,Y,PACK,x
B141897,90005,BH,1141897900055,6,B14189700002,1,Y,PACK,x
B141897,90005,BH,1141897900055,6,B14189700003,2,Y,PACK,x
B141897,90005,BH,1141897900055,6,B14189700004,2,Y,PACK,x
B141898,90004,BH,1141898900047,9,B14189800003,4,Y,PACK,x
B141898,90004,BH,1141898900047,9,B14189800001,4,Y,PACK,x
B141898,90004,BH,1141898900047,9,B14189800002,1,Y,PACK,x
B141899,90004,BH,1141899900046,7,B14189900001,1,Y,PACK,x
B141899,90004,BH,1141899900046,7,B14189900002,2,Y,PACK,x
B141899,90004,BH,1141899900046,7,B14189900003,4,Y,PACK,x
B141900,90005,BH,1141900900058,11,B14190000001,4,Y,PACK,x
B141900,90005,BH,1141900900058,11,B14190000002,3,Y,PACK,x
B141900,90005,BH,1141900900058,11,B14190000003,2,Y,PACK,x
B141900,90005,BH,1141900900058,11,B14190000004,2,Y,PACK,x
B152592,90006,BH,1152592900066,8,B15259200001,1,Y,PACK,x
B152592,90006,BH,1152592900066,8,B15259200002,1,Y,PACK,x
B152592,90006,BH,1152592900066,8,B15259200003,2,Y,PACK,x
B152592,90006,BH,1152592900066,8,B15259200004,2,Y,PACK,x
B152592,90006,BH,1152592900066,8,B15259200005,2,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500001,2,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500002,2,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500003,2,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500004,2,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500005,1,Y,PACK,x
B152615,90007,BH,1152615900073,10,B15261500006,1,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700001,2,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700002,2,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700003,2,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700004,2,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700005,2,Y,PACK,x
B152677,90007,BH,1152677900073,12,B15267700006,2,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900001,2,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900002,2,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900003,2,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900004,2,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900005,1,Y,PACK,x
B152739,90007,BH,1152739900072,10,B15273900006,1,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700001,2,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700002,2,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700003,1,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700004,1,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700005,1,Y,PACK,x
B152757,90007,BH,1152757900078,8,B15275700006,1,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200001,2,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200002,2,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200003,2,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200004,2,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200005,1,Y,PACK,x
B152882,90007,BH,1152882900073,10,B15288200006,1,Y,PACK,x
B152907,90006,BH,1152907900064,12,B15290700001,1,Y,PACK,x
B152907,90006,BH,1152907900064,12,B15290700002,2,Y,PACK,x
B152907,90006,BH,1152907900064,12,B15290700003,3,Y,PACK,x
B152907,90006,BH,1152907900064,12,B15290700004,3,Y,PACK,x
B152907,90006,BH,1152907900064,12,B15290700005,3,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800001,2,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800002,2,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800003,1,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800004,1,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800005,1,Y,PACK,x
B152908,90007,BH,1152908900070,8,B15290800006,1,Y,PACK,x
B152913,90006,BH,1152913900065,11,B15291300001,2,Y,PACK,x
B152913,90006,BH,1152913900065,11,B15291300002,2,Y,PACK,x
B152913,90006,BH,1152913900065,11,B15291300003,2,Y,PACK,x
B152913,90006,BH,1152913900065,11,B15291300004,2,Y,PACK,x
B152913,90006,BH,1152913900065,11,B15291300005,3,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400001,2,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400002,2,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400003,2,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400004,1,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400005,1,Y,PACK,x
B152914,90007,BH,1152914900071,9,B15291400006,1,Y,PACK,x
B152927,90006,BH,1152927900068,11,B15292700001,2,Y,PACK,x
B152927,90006,BH,1152927900068,11,B15292700002,2,Y,PACK,x
B152927,90006,BH,1152927900068,11,B15292700003,2,Y,PACK,x
B152927,90006,BH,1152927900068,11,B15292700004,2,Y,PACK,x
B152927,90006,BH,1152927900068,11,B15292700005,3,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800001,2,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800002,2,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800003,2,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800004,1,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800005,1,Y,PACK,x
B152928,90007,BH,1152928900074,9,B15292800006,1,Y,PACK,x
B152931,90006,BH,1152931900061,12,B15293100001,1,Y,PACK,x
B152931,90006,BH,1152931900061,12,B15293100002,2,Y,PACK,x
B152931,90006,BH,1152931900061,12,B15293100003,3,Y,PACK,x
B152931,90006,BH,1152931900061,12,B15293100004,3,Y,PACK,x
B152931,90006,BH,1152931900061,12,B15293100005,3,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200001,2,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200002,2,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200003,1,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200004,1,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200005,1,Y,PACK,x
B152932,90007,BH,1152932900077,8,B15293200006,1,Y,PACK,x
B152937,90006,BH,1152937900065,9,B15293700001,1,Y,PACK,x
B152937,90006,BH,1152937900065,9,B15293700002,2,Y,PACK,x
B152937,90006,BH,1152937900065,9,B15293700003,2,Y,PACK,x
B152937,90006,BH,1152937900065,9,B15293700004,2,Y,PACK,x
B152937,90006,BH,1152937900065,9,B15293700005,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800001,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800002,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800003,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800004,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800005,2,Y,PACK,x
B152938,90007,BH,1152938900071,11,B15293800006,1,Y,PACK,x
B152948,90006,BH,1152948900061,10,B15294800001,1,Y,PACK,x
B152948,90006,BH,1152948900061,10,B15294800002,2,Y,PACK,x
B152948,90006,BH,1152948900061,10,B15294800003,2,Y,PACK,x
B152948,90006,BH,1152948900061,10,B15294800004,3,Y,PACK,x
B152948,90006,BH,1152948900061,10,B15294800005,2,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900001,2,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900002,2,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900003,2,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900004,1,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900005,1,Y,PACK,x
B152949,90007,BH,1152949900077,9,B15294900006,1,Y,PACK,x
B152950,90006,BH,1152950900066,9,B15295000001,1,Y,PACK,x
B152950,90006,BH,1152950900066,9,B15295000002,2,Y,PACK,x
B152950,90006,BH,1152950900066,9,B15295000003,2,Y,PACK,x
B152950,90006,BH,1152950900066,9,B15295000004,2,Y,PACK,x
B152950,90006,BH,1152950900066,9,B15295000005,2,Y,PACK,x
B152956,90006,BH,1152956900060,9,B15295600001,1,Y,PACK,x
B152956,90006,BH,1152956900060,9,B15295600002,1,Y,PACK,x
B152956,90006,BH,1152956900060,9,B15295600003,1,Y,PACK,x
B152956,90006,BH,1152956900060,9,B15295600004,3,Y,PACK,x
B152956,90006,BH,1152956900060,9,B15295600005,3,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700001,2,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700002,2,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700003,2,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700004,2,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700005,1,Y,PACK,x
B152957,90007,BH,1152957900076,11,B15295700006,2,Y,PACK,x
B152962,90006,BH,1152962900061,12,B15296200001,1,Y,PACK,x
B152962,90006,BH,1152962900061,12,B15296200002,2,Y,PACK,x
B152962,90006,BH,1152962900061,12,B15296200003,3,Y,PACK,x
B152962,90006,BH,1152962900061,12,B15296200004,3,Y,PACK,x
B152962,90006,BH,1152962900061,12,B15296200005,3,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300001,2,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300002,2,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300003,1,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300004,1,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300005,1,Y,PACK,x
B152963,90007,BH,1152963900077,8,B15296300006,1,Y,PACK,x
B152966,90006,BH,1152966900067,9,B15296600001,1,Y,PACK,x
B152966,90006,BH,1152966900067,9,B15296600002,1,Y,PACK,x
B152966,90006,BH,1152966900067,9,B15296600003,1,Y,PACK,x
B152966,90006,BH,1152966900067,9,B15296600004,3,Y,PACK,x
B152966,90006,BH,1152966900067,9,B15296600005,3,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700001,2,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700002,2,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700003,2,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700004,2,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700005,2,Y,PACK,x
B152967,90007,BH,1152967900073,11,B15296700006,1,Y,PACK,x
B152968,90006,BH,1152968900065,10,B15296800001,2,Y,PACK,x
B152968,90006,BH,1152968900065,10,B15296800002,2,Y,PACK,x
B152968,90006,BH,1152968900065,10,B15296800003,2,Y,PACK,x
B152968,90006,BH,1152968900065,10,B15296800004,2,Y,PACK,x
B152968,90006,BH,1152968900065,10,B15296800005,2,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900001,2,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900002,2,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900003,2,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900004,2,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900005,1,Y,PACK,x
B152969,90007,BH,1152969900071,10,B15296900006,1,Y,PACK,x
B152970,90006,BH,1152970900060,9,B15297000001,1,Y,PACK,x
B152970,90006,BH,1152970900060,9,B15297000002,2,Y,PACK,x
B152970,90006,BH,1152970900060,9,B15297000003,2,Y,PACK,x
B152970,90006,BH,1152970900060,9,B15297000004,2,Y,PACK,x
B152970,90006,BH,1152970900060,9,B15297000005,2,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100001,2,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100002,2,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100003,2,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100004,2,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100005,1,Y,PACK,x
B152971,90007,BH,1152971900076,10,B15297100006,1,Y,PACK,x
B152972,90006,BH,1152972900068,9,B15297200001,1,Y,PACK,x
B152972,90006,BH,1152972900068,9,B15297200002,1,Y,PACK,x
B152972,90006,BH,1152972900068,9,B15297200003,2,Y,PACK,x
B152972,90006,BH,1152972900068,9,B15297200004,2,Y,PACK,x
B152972,90006,BH,1152972900068,9,B15297200005,3,Y,PACK,x
B152973,90007,BH,1152973900074,11,B15297300001,2,Y,PACK,x
B152973,90007,BH,1152973900074,11,B15297300002,2,Y,PACK,x
B152973,90007,BH,1152973900074,11,B15297300003,2,Y,PACK,x
B152973,90007,BH,1152973900074,11,B15297300004,2,Y,PACK,x
B152973,90007,BH,1152973900074,11,B15297300005,1,Y,PACK,x
