Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
16191,tt1,G32073800001,4.32E+12,0,1,1,0,,,,400,404,JOR
16192,tt1,G32073800002,4.32E+12,0,1,1,0,,,,400,404,JOR
16193,tt1,G32073800005,4.32E+12,0,1,1,0,,,,400,404,JOR
16194,tt1,G32073900003,4.32E+12,0,2,2,0,,,,400,404,JOR
16195,tt1,G32074000001,4.32E+12,1,1,,0,,,,400,404,JOR
16196,tt1,G32074000002,4.32E+12,1,1,,0,,,,400,404,JOR
16197,tt1,G32074000003,4.32E+12,0,1,1,0,,,,400,404,JOR
16198,tt1,G32074000004,4.32E+12,2,2,,0,,,,400,404,JOR
16199,tt1,G32074000005,4.32E+12,1,2,1,0,,,,400,404,JOR
16200,tt1,G32074100001,4.32E+12,3,3,,0,,,,400,404,JOR
16201,tt1,G32074100002,4.32E+12,3,3,,0,,,,400,404,JOR
16202,tt1,G32074100003,4.32E+12,2,2,,0,,,,400,404,JOR
16203,tt1,G32074100004,4.32E+12,2,1,,0,,,,400,404,JOR
16204,tt1,G32074100005,4.32E+12,2,1,,0,,,,400,404,JOR
16205,tt1,G32074100006,4.32E+12,2,1,,0,,,,400,404,JOR
16206,tt1,G32079200001,4.32E+12,0,1,1,0,,,,400,404,JOR
16207,tt1,G32079200002,4.32E+12,1,3,2,0,,,,400,404,JOR
16208,tt1,G32079200004,4.32E+12,0,1,1,0,,,,400,404,JOR
16209,tt1,G32079200005,4.32E+12,1,3,2,0,,,,400,404,JOR
16210,tt1,G32079300001,4.32E+12,1,2,1,0,,,,400,404,JOR
16211,tt1,G32079300003,4.32E+12,0,1,1,0,,,,400,404,JOR
16212,tt1,G32079400002,4.32E+12,0,1,1,0,,,,400,404,JOR
16213,tt1,G32079500002,4.32E+12,0,1,1,0,,,,400,404,JOR
16214,tt1,G32083600002,4.32E+12,2,1,,0,,,,400,404,JOR
16215,tt1,G32083600004,4.32E+12,3,2,,0,,,,400,404,JOR
16216,tt1,G32083600005,4.32E+12,5,3,,0,,,,400,404,JOR
16217,tt1,G32083700001,4.32E+12,3,3,,0,,,,400,404,JOR
16218,tt1,G32083700002,4.32E+12,4,3,,0,,,,400,404,JOR
16219,tt1,G32083700004,4.32E+12,1,1,,0,,,,400,404,JOR
16220,tt1,G32083700005,4.32E+12,1,1,,0,,,,400,404,JOR
16221,tt1,G32083700006,4.32E+12,0,1,1,0,,,,400,404,JOR
16222,tt1,G32083800001,4.32E+12,4,1,,0,,,,400,404,JOR
16223,tt1,G32083800005,4.32E+12,5,3,,0,,,,400,404,JOR
16224,tt1,G32083900001,4.32E+12,4,1,,0,,,,400,404,JOR
16225,tt1,G32083900003,4.32E+12,2,1,,0,,,,400,404,JOR
16226,tt1,G32083900005,4.32E+12,2,1,,0,,,,400,404,JOR
16227,tt1,G32083900006,4.32E+12,0,1,1,0,,,,400,404,JOR
16228,tt1,G37002400001,4.37E+12,5,2,,0,,,,400,404,JOR
16229,tt1,G37002400002,4.37E+12,4,7,3,0,,,,400,404,JOR
16230,tt1,G37002400003,4.37E+12,3,3,,0,,,,400,404,JOR
16231,tt1,G37002400004,4.37E+12,2,1,,0,,,,400,404,JOR
16232,tt1,G37002400005,4.37E+12,3,1,,0,,,,400,404,JOR
16233,tt1,G37002500001,4.37E+12,2,4,2,0,,,,400,404,JOR
16234,tt1,G37002500002,4.37E+12,5,4,,0,,,,400,404,JOR
16235,tt1,G37002500003,4.37E+12,1,3,2,0,,,,400,404,JOR
16236,tt1,G37002500004,4.37E+12,1,2,1,0,,,,400,404,JOR
16237,tt1,G37002600001,4.37E+12,1,1,,0,,,,400,404,JOR
16238,tt1,G37002600002,4.37E+12,3,1,,0,,,,400,404,JOR
16239,tt1,G37002600003,4.37E+12,1,1,,0,,,,400,404,JOR
16240,tt1,G37002600004,4.37E+12,3,3,,0,,,,400,404,JOR
16241,tt1,G37002900003,4.37E+12,11,1,,0,,,,400,404,JOR
16242,tt1,G37003600002,4.37E+12,2,1,,0,,,,400,404,JOR
16243,tt1,G37003600003,4.37E+12,3,1,,0,,,,400,404,JOR
16244,tt1,G37004800001,4.37E+12,1,1,,0,,,,400,404,JOR
16245,tt1,G37004800003,4.37E+12,0,2,2,0,,,,400,404,JOR
16246,tt1,G37005500002,4.37E+12,7,4,,0,,,,400,404,JOR
16247,tt1,G37005500004,4.37E+12,5,2,,0,,,,400,404,JOR
16248,tt1,G40006800002,4.40E+12,0,1,1,0,,,,400,404,JOR
16249,tt1,G40007000001,4.40E+12,0,1,1,0,,,,400,404,JOR
16250,tt1,G40007000002,4.40E+12,0,1,1,0,,,,400,404,JOR
16251,tt1,G40007000003,4.40E+12,0,1,1,0,,,,400,404,JOR
16252,tt1,G40007000005,4.40E+12,0,1,1,0,,,,400,404,JOR
16253,tt1,G40007100001,4.40E+12,1,1,,0,,,,400,404,JOR
16254,tt1,G40007100004,4.40E+12,0,1,1,0,,,,400,404,JOR
16255,tt1,G40007100005,4.40E+12,0,1,1,0,,,,400,404,JOR
16256,tt1,G40007200001,4.40E+12,0,1,1,0,,,,400,404,JOR
16257,tt1,G40010700006,4.40E+12,0,1,1,0,,,,400,404,JOR
16258,tt1,G40010800001,4.40E+12,0,1,1,0,,,,400,404,JOR
16259,tt1,G40010900004,4.40E+12,0,2,2,0,,,,400,404,JOR
16260,tt1,G40010900005,4.40E+12,0,2,2,0,,,,400,404,JOR
16261,tt1,G41001200004,4.41E+12,0,1,1,0,,,,400,404,JOR
16262,tt1,G41003600001,4.41E+12,0,1,1,0,,,,400,404,JOR
16263,tt1,G41003600003,4.41E+12,3,3,,0,,,,400,404,JOR
16264,tt1,G41003600005,4.41E+12,2,1,,0,,,,400,404,JOR
16265,tt1,G41003700002,4.41E+12,1,1,,0,,,,400,404,JOR
16266,tt1,G41003800001,4.41E+12,1,1,,0,,,,400,404,JOR
16267,tt1,G41003800002,4.41E+12,4,2,,0,,,,400,404,JOR
16268,tt1,G41003800003,4.41E+12,5,1,,0,,,,400,404,JOR
16269,tt1,G41003800004,4.41E+12,7,2,,0,,,,400,404,JOR
16270,tt1,G41003800005,4.41E+12,7,3,,0,,,,400,404,JOR
16271,tt1,G41003900003,4.41E+12,2,1,,0,,,,400,404,JOR
16272,tt1,G41003900004,4.41E+12,1,1,,0,,,,400,404,JOR
16273,tt1,G41003900005,4.41E+12,1,1,,0,,,,400,404,JOR
16274,tt1,G42016100002,4.42E+12,0,1,1,0,,,,400,404,JOR
16275,tt1,G42016100004,4.42E+12,5,2,,0,,,,400,404,JOR
16276,tt1,G42016100005,4.42E+12,4,1,,0,,,,400,404,JOR
16277,tt1,G42016200002,4.42E+12,0,1,1,0,,,,400,404,JOR
16278,tt1,G42016200003,4.42E+12,1,2,1,0,,,,400,404,JOR
16279,tt1,G42016200004,4.42E+12,2,1,,0,,,,400,404,JOR
16280,tt1,G42016200006,4.42E+12,0,1,1,0,,,,400,404,JOR
16281,tt1,G42016300002,4.42E+12,1,1,,0,,,,400,404,JOR
16282,tt1,G42016300003,4.42E+12,2,2,,0,,,,400,404,JOR
16283,tt1,G42016300004,4.42E+12,2,2,,0,,,,400,404,JOR
16284,tt1,G42016300005,4.42E+12,1,2,1,0,,,,400,404,JOR
16285,tt1,G42016400002,4.42E+12,2,2,,0,,,,400,404,JOR
16286,tt1,G42016400003,4.42E+12,2,1,,0,,,,400,404,JOR
16287,tt1,G42016400004,4.42E+12,2,2,,0,,,,400,404,JOR
16288,tt1,G42016400005,4.42E+12,2,1,,0,,,,400,404,JOR
16289,tt1,G42016400006,4.42E+12,1,1,,0,,,,400,404,JOR
16290,tt1,G42016500002,4.42E+12,0,1,1,0,,,,400,404,JOR
16291,tt1,G42016500003,4.42E+12,1,2,1,0,,,,400,404,JOR
16292,tt1,G42016500004,4.42E+12,8,4,,0,,,,400,404,JOR
16293,tt1,G42016600001,4.42E+12,0,1,1,0,,,,400,404,JOR
16294,tt1,G42016600003,4.42E+12,1,1,,0,,,,400,404,JOR
16295,tt1,G42016600004,4.42E+12,0,1,1,0,,,,400,404,JOR
16296,tt1,G42016600005,4.42E+12,2,2,,0,,,,400,404,JOR
16297,tt1,,5.15E+12,,1,,0,,,,400,404,JOR
16298,tt1,M31219900001,6.31E+12,4,5,1,0,,,,400,404,JOR
16299,tt1,M31220000001,6.31E+12,4,8,4,0,,,,400,404,JOR
16300,tt1,M31223800001,6.31E+12,4,3,,0,,,,400,404,JOR
16301,tt1,M31223800002,6.31E+12,5,2,,0,,,,400,404,JOR
16302,tt1,M31223800003,6.31E+12,1,1,,0,,,,400,404,JOR
16303,tt1,M31257800001,6.31E+12,3,1,,0,,,,400,404,JOR
16304,tt1,M31257800002,6.31E+12,4,1,,0,,,,400,404,JOR
16305,tt1,M31257800003,6.31E+12,5,2,,0,,,,400,404,JOR
16306,tt1,M31257900001,6.31E+12,3,1,,0,,,,400,404,JOR
16307,tt1,M31257900002,6.31E+12,3,1,,0,,,,400,404,JOR
16308,tt1,M31257900003,6.31E+12,4,3,,0,,,,400,404,JOR
16309,tt1,M55005200002,6.55E+12,1,1,,0,,,,400,404,JOR
16310,tt1,M55005200003,6.55E+12,10,1,,0,,,,400,404,JOR
16311,tt1,M55005300001,6.55E+12,0,1,1,0,,,,400,404,JOR
16312,tt1,M55005300003,6.55E+12,5,1,,0,,,,400,404,JOR
16313,tt1,M55005400001,6.55E+12,0,1,1,0,,,,400,404,JOR
16314,tt1,M55005400003,6.55E+12,1,2,1,0,,,,400,404,JOR
16315,tt1,M55006000002,6.55E+12,8,2,,0,,,,400,404,JOR
16316,tt1,M55006000003,6.55E+12,4,1,,0,,,,400,404,JOR
