Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
17018,abc,B36290000006,1362900000061,0,4,4,-4,,4,0,411,404,JOR
17019,abc,B36290000007,1362900000078,0,2,2,-2,,2,0,411,404,JOR
17020,abc,B36290500001,1362905000011,0,1,1,-1,,1,0,411,404,JOR
17021,abc,B36290500002,1362905000028,1,1,,0,,1,0,411,404,JOR
17022,abc,B36290500003,1362905000035,0,1,1,-1,,1,0,411,404,JOR
17023,abc,B36290500004,1362905000042,0,1,1,-1,,1,0,411,404,JOR
17024,abc,B36290600002,1362906000027,2,2,,0,,2,0,411,404,JOR
17025,abc,B36290600003,1362906000034,1,2,1,-1,,2,0,411,404,JOR
17026,abc,B36290600004,1362906000041,2,2,,0,,2,0,411,404,JOR
17027,abc,B36290700002,1362907000026,3,2,,0,,2,0,411,404,JOR
17028,abc,B36290700004,1362907000040,2,1,,0,,1,0,411,404,JOR
17029,abc,B36290800002,1362908000025,2,2,,0,,2,0,411,404,JOR
17030,abc,B36290800003,1362908000032,1,1,,0,,1,0,411,404,JOR
17031,abc,B36290800004,1362908000049,7,1,,0,,1,0,411,404,JOR
17032,abc,B36291300001,1362913000010,2,1,,0,,1,0,411,404,JOR
17033,abc,B36291300002,1362913000027,4,3,,0,,3,0,411,404,JOR
17034,abc,B36291300003,1362913000034,4,3,,0,,3,0,411,404,JOR
17035,abc,B36292600001,1362926000014,0,2,2,-2,,2,0,411,404,JOR
17036,abc,B36292600003,1362926000038,0,1,1,-1,,1,0,411,404,JOR
17037,abc,B36292600004,1362926000045,0,2,2,-2,,2,0,411,404,JOR
17038,abc,B36292700002,1362927000020,0,1,1,-1,,1,0,411,404,JOR
17039,abc,B36292700003,1362927000037,0,1,1,-1,,1,0,411,404,JOR
17040,abc,B36294400002,1362944000027,3,2,,0,,2,0,411,404,JOR
17041,abc,B36294400003,1362944000034,0,1,1,-1,,1,0,411,404,JOR
17042,abc,B36294500001,1362945000019,5,2,,0,,2,0,411,404,JOR
17043,abc,B36294500002,1362945000026,2,4,2,-2,,4,0,411,404,JOR
17044,abc,B36294500003,1362945000033,9,1,,0,,1,0,411,404,JOR
17045,abc,B36294500004,1362945000040,6,4,,0,,4,0,411,404,JOR
17046,abc,B36301000001,1363010000019,1,1,,0,,1,0,411,404,JOR
17047,abc,B36301000002,1363010000026,1,3,2,-2,,3,0,411,404,JOR
17048,abc,B36301000003,1363010000033,1,1,,0,,1,0,411,404,JOR
17049,abc,B36301000004,1363010000040,3,1,,0,,1,0,411,404,JOR
17050,abc,B36301100001,1363011000018,3,1,,0,,1,0,411,404,JOR
17051,abc,B36301100002,1363011000025,6,1,,0,,1,0,411,404,JOR
17052,abc,B36301100003,1363011000032,7,2,,0,,2,0,411,404,JOR
17053,abc,B36301100004,1363011000049,7,4,,0,,4,0,411,404,JOR
17054,abc,B36302400002,1363024000029,0,3,3,-3,,3,0,411,404,JOR
17055,abc,B36302400003,1363024000036,0,1,1,-1,,1,0,411,404,JOR
17056,abc,B36302400004,1363024000043,0,3,3,-3,,3,0,411,404,JOR
17057,abc,B36302500002,1363025000028,0,4,4,-4,,4,0,411,404,JOR
17058,abc,B36302600002,1363026000027,0,2,2,-2,,2,0,411,404,JOR
17059,abc,B36302600003,1363026000034,0,1,1,-1,,1,0,411,404,JOR
17060,abc,B36302600004,1363026000041,1,1,,0,,1,0,411,404,JOR
17061,abc,B36303600001,1363036000017,0,1,1,-1,,1,0,411,404,JOR
17062,abc,B36303600002,1363036000024,3,1,,0,,1,0,411,404,JOR
17063,abc,B36303600003,1363036000031,0,1,1,-1,,1,0,411,404,JOR
17064,abc,B36303600004,1363036000048,0,2,2,-2,,2,0,411,404,JOR
17065,abc,B36303700002,1363037000023,1,3,2,-2,,3,0,411,404,JOR
17066,abc,B36303700003,1363037000030,2,2,,0,,2,0,411,404,JOR
17067,abc,B36303700004,1363037000047,3,2,,0,,2,0,411,404,JOR
17068,abc,B36304800001,1363048000012,1,1,,0,,1,0,411,404,JOR
17069,abc,B36304800002,1363048000029,6,1,,0,,1,0,411,404,JOR
17070,abc,B36304800003,1363048000036,3,1,,0,,1,0,411,404,JOR
17071,abc,B36304800004,1363048000043,3,1,,0,,1,0,411,404,JOR
17072,abc,B36304900001,1363049000011,1,1,,0,,1,0,411,404,JOR
17073,abc,B36304900002,1363049000028,3,2,,0,,2,0,411,404,JOR
17074,abc,B36304900003,1363049000035,0,1,1,-1,,1,0,411,404,JOR
17075,abc,B36304900004,1363049000042,0,2,2,-2,,2,0,411,404,JOR
17076,abc,B36305000001,1363050000017,0,1,1,-1,,1,0,411,404,JOR
17077,abc,B36305000002,1363050000024,1,2,1,-1,,2,0,411,404,JOR
17078,abc,B36305000003,1363050000031,0,2,2,-2,,2,0,411,404,JOR
17079,abc,B36305000004,1363050000048,0,2,2,-2,,2,0,411,404,JOR
17080,abc,B36305100001,1363051000016,0,3,3,-3,,3,0,411,404,JOR
17081,abc,B36305100002,1363051000023,0,4,4,-4,,4,0,411,404,JOR
17082,abc,B36305100003,1363051000030,0,1,1,-1,,1,0,411,404,JOR
17083,abc,B36305100004,1363051000047,0,2,2,-2,,2,0,411,404,JOR
17084,abc,B36305400002,1363054000020,3,2,,0,,2,0,411,404,JOR
17085,abc,B36305400003,1363054000037,1,1,,0,,1,0,411,404,JOR
17086,abc,B36305400004,1363054000044,2,1,,0,,1,0,411,404,JOR
17087,abc,B36305500001,1363055000012,1,1,,0,,1,0,411,404,JOR
17088,abc,B36305500002,1363055000029,2,2,,0,,2,0,411,404,JOR
17089,abc,B36305500003,1363055000036,1,2,1,-1,,2,0,411,404,JOR
17090,abc,B36305500004,1363055000043,3,2,,0,,2,0,411,404,JOR
17091,abc,B36305600001,1363056000011,0,1,1,-1,,1,0,411,404,JOR
17092,abc,B36305600002,1363056000028,2,2,,0,,2,0,411,404,JOR
17093,abc,B36305600003,1363056000035,0,1,1,-1,,1,0,411,404,JOR
17094,abc,B36305600004,1363056000042,0,1,1,-1,,1,0,411,404,JOR
17095,abc,B36305700001,1363057000010,1,2,1,-1,,2,0,411,404,JOR
17096,abc,B36305700002,1363057000027,1,2,1,-1,,2,0,411,404,JOR
17097,abc,B36305700003,1363057000034,3,1,,0,,1,0,411,404,JOR
17098,abc,B36305700004,1363057000041,3,3,,0,,3,0,411,404,JOR
17099,abc,B36306200001,1363062000012,0,1,1,-1,,1,0,411,404,JOR
17100,abc,B36306200002,1363062000029,1,4,3,-3,,4,0,411,404,JOR
17101,abc,B36306200003,1363062000036,1,1,,0,,1,0,411,404,JOR
17102,abc,B36306200004,1363062000043,1,1,,0,,1,0,411,404,JOR
17103,abc,B36306300001,1363063000011,0,2,2,-2,,2,0,411,404,JOR
17104,abc,B36306300002,1363063000028,2,2,,0,,2,0,411,404,JOR
17105,abc,B36306300003,1363063000035,1,2,1,-1,,2,0,411,404,JOR
17106,abc,B36306300004,1363063000042,0,3,3,-3,,3,0,411,404,JOR
17107,abc,B36306800001,1363068000016,0,1,1,-1,,1,0,411,404,JOR
17108,abc,B36306800002,1363068000023,4,1,,0,,1,0,411,404,JOR
17109,abc,B36306800003,1363068000030,1,1,,0,,1,0,411,404,JOR
17110,abc,B36306800004,1363068000047,2,2,,0,,2,0,411,404,JOR
17111,abc,B36306900001,1363069000015,0,1,1,-1,,1,0,411,404,JOR
17112,abc,B36306900002,1363069000022,1,3,2,-2,,3,0,411,404,JOR
17113,abc,B36306900003,1363069000039,2,1,,0,,1,0,411,404,JOR
17114,abc,B36306900004,1363069000046,3,2,,0,,2,0,411,404,JOR
17115,abc,B36308200001,1363082000016,0,1,1,-1,,1,0,411,404,JOR
17116,abc,B36308200002,1363082000023,2,1,,0,,1,0,411,404,JOR
17117,abc,B36308200003,1363082000030,1,1,,0,,1,0,411,404,JOR
17118,abc,B36308200004,1363082000047,1,1,,0,,1,0,411,404,JOR
17119,abc,B36308300001,1363083000015,0,1,1,-1,,1,0,411,404,JOR
17120,abc,B36308300002,1363083000022,2,2,,0,,2,0,411,404,JOR
17121,abc,B36308300003,1363083000039,1,3,2,-2,,3,0,411,404,JOR
17122,abc,B36308300004,1363083000046,4,2,,0,,2,0,411,404,JOR
17123,abc,B36308900003,1363089000033,4,2,,0,,2,0,411,404,JOR
17124,abc,B36308900004,1363089000040,5,3,,0,,3,0,411,404,JOR
17125,abc,B36310400001,1363104000017,0,1,1,-1,,1,0,411,404,JOR
17126,abc,B36310400002,1363104000024,2,3,1,-1,,3,0,411,404,JOR
17127,abc,B36310400003,1363104000031,0,2,2,-2,,2,0,411,404,JOR
17128,abc,B36310500001,1363105000016,0,1,1,-1,,1,0,411,404,JOR
17129,abc,B36310500002,1363105000023,3,1,,0,,1,0,411,404,JOR
17130,abc,B36310500003,1363105000030,2,1,,0,,1,0,411,404,JOR
17131,abc,B36310500004,1363105000047,2,3,1,-1,,3,0,411,404,JOR
17132,abc,C01758000001,2017580000014,0,1,1,-1,,1,0,411,404,JOR
17133,abc,C01758000002,2017580000021,0,1,1,-1,,1,0,411,404,JOR
17134,abc,C01758000003,2017580000038,0,2,2,-2,,2,0,411,404,JOR
17135,abc,C01758000004,2017580000045,0,2,2,-2,,2,0,411,404,JOR
17136,abc,C01758100004,2017581000044,0,1,1,-1,,1,0,411,404,JOR
17137,abc,C01762600001,2017626000015,0,2,2,-2,,2,0,411,404,JOR
17138,abc,C01762600002,2017626000022,0,2,2,-2,,2,0,411,404,JOR
17139,abc,C01762600003,2017626000039,0,2,2,-2,,2,0,411,404,JOR
17140,abc,C01762600004,2017626000046,0,1,1,-1,,1,0,411,404,JOR
17141,abc,C01762700001,2017627000014,0,2,2,-2,,2,0,411,404,JOR
17142,abc,C01762700002,2017627000021,0,4,4,-4,,4,0,411,404,JOR
17143,abc,C01762700003,2017627000038,0,2,2,-2,,2,0,411,404,JOR
17144,abc,C01762700004,2017627000045,0,1,1,-1,,1,0,411,404,JOR
17145,abc,C01764500003,2017645000034,0,1,1,-1,,1,0,411,404,JOR
17146,abc,C01764500004,2017645000041,0,2,2,-2,,2,0,411,404,JOR
17147,abc,C01765600001,2017656000016,0,1,1,-1,,1,0,411,404,JOR
17148,abc,C01765600003,2017656000030,0,1,1,-1,,1,0,411,404,JOR
17149,abc,C01765700004,2017657000046,0,2,2,-2,,2,0,411,404,JOR
17150,abc,C01766300002,2017663000023,0,1,1,-1,,1,0,411,404,JOR
17151,abc,C01766800001,2017668000011,0,1,1,-1,,1,0,411,404,JOR
17152,abc,C01766800003,2017668000035,1,1,,0,,1,0,411,404,JOR
17153,abc,C01766800004,2017668000042,0,1,1,-1,,1,0,411,404,JOR
17154,abc,C01766900001,2017669000010,0,2,2,-2,,2,0,411,404,JOR
17155,abc,C01766900004,2017669000041,0,1,1,-1,,1,0,411,404,JOR
17156,abc,C01767000001,2017670000016,3,2,,0,,2,0,411,404,JOR
17157,abc,C01767000002,2017670000023,0,1,1,-1,,1,0,411,404,JOR
17158,abc,C01767000003,2017670000030,2,3,1,-1,,3,0,411,404,JOR
17159,abc,C01767000004,2017670000047,1,2,1,-1,,2,0,411,404,JOR
17160,abc,C01767100001,2017671000015,0,8,8,-8,,8,0,411,404,JOR
17161,abc,C01767100002,2017671000022,0,2,2,-2,,2,0,411,404,JOR
17162,abc,C01767100003,2017671000039,2,3,1,-1,,3,0,411,404,JOR
17163,abc,C01767100004,2017671000046,0,5,5,-5,,5,0,411,404,JOR
17164,abc,C01769800001,2017698000012,0,1,1,-1,,1,0,411,404,JOR
17165,abc,C01769800002,2017698000029,0,1,1,-1,,1,0,411,404,JOR
17166,abc,C01769800003,2017698000036,1,6,5,-5,,6,0,411,404,JOR
17167,abc,C01769800005,2017698000050,0,1,1,-1,,1,0,411,404,JOR
17168,abc,C01770800001,2017708000018,0,1,1,-1,,1,0,411,404,JOR
17169,abc,C01770800002,2017708000025,0,3,3,-3,,3,0,411,404,JOR
17170,abc,C01770800003,2017708000032,0,2,2,-2,,2,0,411,404,JOR
17171,abc,C01770800004,2017708000049,0,6,6,-6,,6,0,411,404,JOR
17172,abc,C01770800005,2017708000056,1,4,3,-3,,4,0,411,404,JOR
17173,abc,C01775900001,2017759000012,0,1,1,-1,,1,0,411,404,JOR
17174,abc,C01775900003,2017759000036,0,1,1,-1,,1,0,411,404,JOR
17175,abc,C01775900004,2017759000043,0,1,1,-1,,1,0,411,404,JOR
17176,abc,C01777900001,2017779000016,0,2,2,-2,,2,0,411,404,JOR
17177,abc,C01777900002,2017779000023,0,2,2,-2,,2,0,411,404,JOR
17178,abc,C01777900007,2017779000078,0,1,1,-1,,1,0,411,404,JOR
17179,abc,C01778200001,2017782000010,0,3,3,-3,,3,0,411,404,JOR
17180,abc,C01778200002,2017782000027,0,5,5,-5,,5,0,411,404,JOR
17181,abc,C01778200003,2017782000034,0,1,1,-1,,1,0,411,404,JOR
17182,abc,C01778200005,2017782000058,0,2,2,-2,,2,0,411,404,JOR
17183,abc,C01778200006,2017782000065,0,2,2,-2,,2,0,411,404,JOR
17184,abc,C01780300001,2017803000012,0,1,1,-1,,1,0,411,404,JOR
17185,abc,C01780300002,2017803000029,0,4,4,-4,,4,0,411,404,JOR
17186,abc,C01780300003,2017803000036,0,4,4,-4,,4,0,411,404,JOR
17187,abc,C01780300004,2017803000043,0,2,2,-2,,2,0,411,404,JOR
17188,abc,C01780300005,2017803000050,0,1,1,-1,,1,0,411,404,JOR
17189,abc,C01780700002,2017807000025,0,1,1,-1,,1,0,411,404,JOR
17190,abc,C01782800001,2017828000011,0,1,1,-1,,1,0,411,404,JOR
17191,abc,C01782800002,2017828000028,0,5,5,-5,,5,0,411,404,JOR
17192,abc,C01782800003,2017828000035,0,1,1,-1,,1,0,411,404,JOR
17193,abc,C01782800004,2017828000042,0,5,5,-5,,5,0,411,404,JOR
17194,abc,C01782900001,2017829000010,0,5,5,-5,,5,0,411,404,JOR
17195,abc,C01782900002,2017829000027,0,5,5,-5,,5,0,411,404,JOR
17196,abc,C01782900003,2017829000034,0,6,6,-6,,6,0,411,404,JOR
17197,abc,C01782900004,2017829000041,0,3,3,-3,,3,0,411,404,JOR
17198,abc,C01783200001,2017832000014,0,1,1,-1,,1,0,411,404,JOR
17199,abc,C01783200002,2017832000021,0,5,5,-5,,5,0,411,404,JOR
17200,abc,C01783200003,2017832000038,1,3,2,-2,,3,0,411,404,JOR
17201,abc,C01783200004,2017832000045,1,2,1,-1,,2,0,411,404,JOR
17202,abc,C01783300001,2017833000013,3,2,,0,,2,0,411,404,JOR
17203,abc,C01783300002,2017833000020,0,2,2,-2,,2,0,411,404,JOR
17204,abc,C01783300003,2017833000037,1,2,1,-1,,2,0,411,404,JOR
17205,abc,C01783300004,2017833000044,2,2,,0,,2,0,411,404,JOR
17206,abc,C01788400001,2017884000017,0,5,5,-5,,5,0,411,404,JOR
17207,abc,C01788400002,2017884000024,0,10,10,-10,,10,0,411,404,JOR
17208,abc,C01788400003,2017884000031,0,4,4,-4,,4,0,411,404,JOR
17209,abc,C01788400004,2017884000048,0,2,2,-2,,2,0,411,404,JOR
17210,abc,C01788400005,2017884000055,0,1,1,-1,,1,0,411,404,JOR
17211,abc,C01788500001,2017885000016,0,4,4,-4,,4,0,411,404,JOR
17212,abc,C01788500002,2017885000023,0,6,6,-6,,6,0,411,404,JOR
17213,abc,C01788500003,2017885000030,0,6,6,-6,,6,0,411,404,JOR
17214,abc,C01788500005,2017885000054,0,1,1,-1,,1,0,411,404,JOR
17215,abc,C01788500006,2017885000061,0,2,2,-2,,2,0,411,404,JOR
17216,abc,C01788500007,2017885000078,1,2,1,-1,,2,0,411,404,JOR
17217,abc,C01788700001,2017887000014,0,1,1,-1,,1,0,411,404,JOR
17218,abc,C01788700002,2017887000021,0,3,3,-3,,3,0,411,404,JOR
17219,abc,C01788700003,2017887000038,0,2,2,-2,,2,0,411,404,JOR
17220,abc,C01788700004,2017887000045,0,6,6,-6,,6,0,411,404,JOR
17221,abc,C01788700005,2017887000052,0,2,2,-2,,2,0,411,404,JOR
17222,abc,C01788700006,2017887000069,0,4,4,-4,,4,0,411,404,JOR
17223,abc,C01788800001,2017888000013,7,1,,0,,1,0,411,404,JOR
17224,abc,C01788800002,2017888000020,9,2,,0,,2,0,411,404,JOR
17225,abc,C01788800003,2017888000037,5,3,,0,,3,0,411,404,JOR
17226,abc,C01788800004,2017888000044,0,1,1,-1,,1,0,411,404,JOR
17227,abc,C01788800005,2017888000051,5,3,,0,,3,0,411,404,JOR
17228,abc,C01788800006,2017888000068,2,1,,0,,1,0,411,404,JOR
17229,abc,C01788800007,2017888000075,5,3,,0,,3,0,411,404,JOR
17230,abc,C01788900001,2017889000012,0,2,2,-2,,2,0,411,404,JOR
17231,abc,C01788900002,2017889000029,4,5,1,-1,,5,0,411,404,JOR
17232,abc,C01788900003,2017889000036,7,3,,0,,3,0,411,404,JOR
17233,abc,C01788900004,2017889000043,6,3,,0,,3,0,411,404,JOR
17234,abc,C01788900005,2017889000050,7,3,,0,,3,0,411,404,JOR
17235,abc,C01788900006,2017889000067,7,2,,0,,2,0,411,404,JOR
17236,abc,C01788900007,2017889000074,0,2,2,-2,,2,0,411,404,JOR
17237,abc,C01789000001,2017890000018,7,1,,0,,1,0,411,404,JOR
17238,abc,C01789000002,2017890000025,8,4,,0,,4,0,411,404,JOR
17239,abc,C01789000003,2017890000032,2,4,2,-2,,4,0,411,404,JOR
17240,abc,C01789000005,2017890000056,0,1,1,-1,,1,0,411,404,JOR
17241,abc,C01789000006,2017890000063,0,1,1,-1,,1,0,411,404,JOR
17242,abc,C01790400001,2017904000010,0,2,2,-2,,2,0,411,404,JOR
17243,abc,C01790400002,2017904000027,0,6,6,-6,,6,0,411,404,JOR
17244,abc,C01790400003,2017904000034,0,1,1,-1,,1,0,411,404,JOR
17245,abc,C01790400004,2017904000041,0,2,2,-2,,2,0,411,404,JOR
17246,abc,C01790500002,2017905000026,0,4,4,-4,,4,0,411,404,JOR
17247,abc,C01790500003,2017905000033,0,4,4,-4,,4,0,411,404,JOR
17248,abc,C01790500004,2017905000040,0,6,6,-6,,6,0,411,404,JOR
17249,abc,C01790600001,2017906000018,0,1,1,-1,,1,0,411,404,JOR
17250,abc,C01790600002,2017906000025,0,5,5,-5,,5,0,411,404,JOR
17251,abc,C01790600003,2017906000032,0,1,1,-1,,1,0,411,404,JOR
17252,abc,C01790600004,2017906000049,0,1,1,-1,,1,0,411,404,JOR
17253,abc,C01790700002,2017907000024,0,3,3,-3,,3,0,411,404,JOR
17254,abc,C01790700003,2017907000031,1,1,,0,,1,0,411,404,JOR
17255,abc,C01790700004,2017907000048,0,5,5,-5,,5,0,411,404,JOR
17256,abc,C01791200001,2017912000019,0,4,4,-4,,4,0,411,404,JOR
17257,abc,C01791200002,2017912000026,0,7,7,-7,,7,0,411,404,JOR
17258,abc,C01791200003,2017912000033,0,3,3,-3,,3,0,411,404,JOR
17259,abc,C01791200004,2017912000040,0,1,1,-1,,1,0,411,404,JOR
17260,abc,C01791200006,2017912000064,0,1,1,-1,,1,0,411,404,JOR
17261,abc,C01791200007,2017912000071,0,1,1,-1,,1,0,411,404,JOR
17262,abc,C01792300001,2017923000015,2,5,3,-3,,5,0,411,404,JOR
17263,abc,C01792300002,2017923000022,1,6,5,-5,,6,0,411,404,JOR
17264,abc,C01792300003,2017923000039,0,4,4,-4,,4,0,411,404,JOR
17265,abc,C01792300004,2017923000046,0,1,1,-1,,1,0,411,404,JOR
17266,abc,C01792300005,2017923000053,0,3,3,-3,,3,0,411,404,JOR
17267,abc,C01792300006,2017923000060,1,1,,0,,1,0,411,404,JOR
17268,abc,C01792300007,2017923000077,0,5,5,-5,,5,0,411,404,JOR
17269,abc,C01792400003,2017924000038,2,1,,0,,1,0,411,404,JOR
17270,abc,C01792500001,2017925000013,5,3,,0,,3,0,411,404,JOR
17271,abc,C01792500002,2017925000020,9,3,,0,,3,0,411,404,JOR
17272,abc,C01792500003,2017925000037,3,3,,0,,3,0,411,404,JOR
17273,abc,C01792500005,2017925000051,1,2,1,-1,,2,0,411,404,JOR
17274,abc,C01792500006,2017925000068,0,1,1,-1,,1,0,411,404,JOR
17275,abc,C01792600001,2017926000012,0,8,8,-8,,8,0,411,404,JOR
17276,abc,C01792600002,2017926000029,0,9,9,-9,,9,0,411,404,JOR
17277,abc,C01792600003,2017926000036,1,4,3,-3,,4,0,411,404,JOR
17278,abc,C01792600004,2017926000043,0,1,1,-1,,1,0,411,404,JOR
17279,abc,C01792600005,2017926000050,1,2,1,-1,,2,0,411,404,JOR
17280,abc,C01792600006,2017926000067,0,4,4,-4,,4,0,411,404,JOR
17281,abc,C01793300001,2017933000012,0,1,1,-1,,1,0,411,404,JOR
17282,abc,C01793300002,2017933000029,0,2,2,-2,,2,0,411,404,JOR
17283,abc,C01793500001,2017935000010,6,1,,0,,1,0,411,404,JOR
17284,abc,C01793500002,2017935000027,6,4,,0,,4,0,411,404,JOR
17285,abc,C01793500003,2017935000034,3,1,,0,,1,0,411,404,JOR
17286,abc,C01793500004,2017935000041,0,4,4,-4,,4,0,411,404,JOR
17287,abc,C01793500005,2017935000058,1,2,1,-1,,2,0,411,404,JOR
17288,abc,C01793500006,2017935000065,0,1,1,-1,,1,0,411,404,JOR
17289,abc,C01794500001,2017945000017,0,1,1,-1,,1,0,411,404,JOR
17290,abc,C01794500003,2017945000031,0,3,3,-3,,3,0,411,404,JOR
17291,abc,C01794600002,2017946000023,0,8,8,-8,,8,0,411,404,JOR
17292,abc,C01794600003,2017946000030,0,3,3,-3,,3,0,411,404,JOR
17293,abc,C01794600004,2017946000047,0,2,2,-2,,2,0,411,404,JOR
17294,abc,C01794700002,2017947000022,0,2,2,-2,,2,0,411,404,JOR
17295,abc,C01794700003,2017947000039,1,1,,0,,1,0,411,404,JOR
17296,abc,C01794700004,2017947000046,0,3,3,-3,,3,0,411,404,JOR
17297,abc,C01795500001,2017955000014,0,1,1,-1,,1,0,411,404,JOR
17298,abc,C01795500002,2017955000021,0,4,4,-4,,4,0,411,404,JOR
17299,abc,C01795500003,2017955000038,0,5,5,-5,,5,0,411,404,JOR
17300,abc,C01795500004,2017955000045,1,1,,0,,1,0,411,404,JOR
17301,abc,C01795600002,2017956000020,0,1,1,-1,,1,0,411,404,JOR
17302,abc,C01795600003,2017956000037,0,4,4,-4,,4,0,411,404,JOR
17303,abc,C01795600004,2017956000044,1,7,6,-6,,7,0,411,404,JOR
17304,abc,C01796500001,2017965000011,0,1,1,-1,,1,0,411,404,JOR
17305,abc,C01796600003,2017966000034,0,2,2,-2,,2,0,411,404,JOR
17306,abc,C01798500001,2017985000015,1,1,,0,,1,0,411,404,JOR
17307,abc,C01798500002,2017985000022,6,4,,0,,4,0,411,404,JOR
17308,abc,C01798500003,2017985000039,0,1,1,-1,,1,0,411,404,JOR
17309,abc,C01798600001,2017986000014,2,1,,0,,1,0,411,404,JOR
17310,abc,C01798600002,2017986000021,5,3,,0,,3,0,411,404,JOR
17311,abc,C01798600003,2017986000038,4,3,,0,,3,0,411,404,JOR
17312,abc,C01798600004,2017986000045,5,3,,0,,3,0,411,404,JOR
17313,abc,C01802700001,2018027000017,0,2,2,-2,,2,0,411,404,JOR
17314,abc,C01802700002,2018027000024,10,2,,0,,2,0,411,404,JOR
17315,abc,C01802700003,2018027000031,3,1,,0,,1,0,411,404,JOR
17316,abc,C01802700004,2018027000048,0,4,4,-4,,4,0,411,404,JOR
17317,abc,C01802800001,2018028000016,2,2,,0,,2,0,411,404,JOR
17318,abc,C01802800002,2018028000023,4,4,,0,,4,0,411,404,JOR
17319,abc,C01802800003,2018028000030,2,3,1,-1,,3,0,411,404,JOR
17320,abc,C01802800004,2018028000047,9,1,,0,,1,0,411,404,JOR
17321,abc,C01811700003,2018117000033,0,1,1,-1,,1,0,411,404,JOR
17322,abc,C01812600001,2018126000017,3,1,,0,,1,0,411,404,JOR
17323,abc,C01812600002,2018126000024,7,3,,0,,3,0,411,404,JOR
17324,abc,C01812600004,2018126000048,1,2,1,-1,,2,0,411,404,JOR
17325,abc,C01812700001,2018127000016,2,4,2,-2,,4,0,411,404,JOR
17326,abc,C01812700002,2018127000023,0,5,5,-5,,5,0,411,404,JOR
17327,abc,C01812700003,2018127000030,1,3,2,-2,,3,0,411,404,JOR
17328,abc,C01812700004,2018127000047,5,3,,0,,3,0,411,404,JOR
17329,abc,C12378900002,2123789000028,2,1,,0,,1,0,411,404,JOR
17330,abc,C13348300004,2133483000040,0,1,1,-1,,1,0,411,404,JOR
17331,abc,C13356700001,2133567000010,0,9,9,-9,,9,0,411,404,JOR
17332,abc,C13357200001,2133572000012,1,1,,0,,1,0,411,404,JOR
17333,abc,C13357200003,2133572000036,2,1,,0,,1,0,411,404,JOR
17334,abc,C13357200004,2133572000043,4,1,,0,,1,0,411,404,JOR
17335,abc,C13357700001,2133577000017,0,3,3,-3,,3,0,411,404,JOR
17336,abc,C13357700002,2133577000024,0,4,4,-4,,4,0,411,404,JOR
17337,abc,C13357700007,2133577000079,0,2,2,-2,,2,0,411,404,JOR
17338,abc,C13358000001,2133580000011,3,3,,0,,3,0,411,404,JOR
17339,abc,C13358000002,2133580000028,6,9,3,-3,,9,0,411,404,JOR
17340,abc,C13358100001,2133581000010,0,3,3,-3,,3,0,411,404,JOR
17341,abc,C13358100002,2133581000027,0,5,5,-5,,5,0,411,404,JOR
17342,abc,C13358100004,2133581000041,0,1,1,-1,,1,0,411,404,JOR
17343,abc,C13358100005,2133581000058,0,1,1,-1,,1,0,411,404,JOR
17344,abc,C13358100006,2133581000065,0,1,1,-1,,1,0,411,404,JOR
17345,abc,C13358100007,2133581000072,0,1,1,-1,,1,0,411,404,JOR
17346,abc,C13358300001,2133583000018,0,3,3,-3,,3,0,411,404,JOR
17347,abc,C13358300002,2133583000025,0,3,3,-3,,3,0,411,404,JOR
17348,abc,C13358300003,2133583000032,0,1,1,-1,,1,0,411,404,JOR
17349,abc,C13358300004,2133583000049,0,2,2,-2,,2,0,411,404,JOR
17350,abc,C13358300005,2133583000056,0,1,1,-1,,1,0,411,404,JOR
17351,abc,C13358300006,2133583000063,0,2,2,-2,,2,0,411,404,JOR
17352,abc,C13358300007,2133583000070,1,4,3,-3,,4,0,411,404,JOR
17353,abc,C13358400001,2133584000017,0,2,2,-2,,2,0,411,404,JOR
17354,abc,C13358400002,2133584000024,0,4,4,-4,,4,0,411,404,JOR
17355,abc,C13358400003,2133584000031,0,1,1,-1,,1,0,411,404,JOR
17356,abc,C13358400007,2133584000079,0,5,5,-5,,5,0,411,404,JOR
17357,abc,C13358500001,2133585000016,0,1,1,-1,,1,0,411,404,JOR
17358,abc,C13358500003,2133585000030,0,1,1,-1,,1,0,411,404,JOR
17359,abc,C13358500006,2133585000061,0,5,5,-5,,5,0,411,404,JOR
17360,abc,C13358700001,2133587000014,0,8,8,-8,,8,0,411,404,JOR
17361,abc,C13358700002,2133587000021,7,4,,0,,4,0,411,404,JOR
17362,abc,C13358700003,2133587000038,3,9,6,-6,,9,0,411,404,JOR
17363,abc,C13358700004,2133587000045,0,1,1,-1,,1,0,411,404,JOR
17364,abc,C13358700005,2133587000052,7,2,,0,,2,0,411,404,JOR
17365,abc,C13358700006,2133587000069,4,2,,0,,2,0,411,404,JOR
17366,abc,C13358800001,2133588000013,0,2,2,-2,,2,0,411,404,JOR
17367,abc,C13358800002,2133588000020,0,7,7,-7,,7,0,411,404,JOR
17368,abc,C13358800003,2133588000037,0,7,7,-7,,7,0,411,404,JOR
17369,abc,C13358800005,2133588000051,0,1,1,-1,,1,0,411,404,JOR
17370,abc,C13358800006,2133588000068,0,1,1,-1,,1,0,411,404,JOR
