Linecode(7),Pack Id,Pack Type,Pack Barcode,Pack Outer,Linecode(12),Ratio,All Sizes in Pack?,Pack Level,Linked Pack ID
F440003,90009,H,3440003900094,7,F44000300005,3,N,PACK,
F440003,90010,H,3440003900100,7,F44000300004,4,N,PACK,
F440003,90010,H,3440003900100,7,F44000300006,3,N,PACK,
F520096,00001,H,3520096000014,1,F52009600001,1,N,SINGLE,
F520096,00002,H,3520096000021,1,F52009600002,1,N,SINGLE,
F520096,00003,H,3520096000038,1,F52009600003,1,N,SINGLE,
F520096,00004,H,3520096000045,1,F52009600004,1,N,SINGLE,
F520096,90001,BH,3520096900017,48,F52009600003,48,N,SOLID,00003
F520096,90002,BH,3520096900024,48,F52009600002,48,N,SOLID,00002
F520096,90003,BH,3520096900031,48,F52009600001,48,N,SOLID,00001
F520096,90004,BH,3520096900048,48,F52009600004,48,N,SOLID,00004
F520096,90005,BH,3520096900055,16,F52009600003,2,Y,PACK,
F520096,90005,BH,3520096900055,16,F52009600002,6,Y,PACK,
F520096,90005,BH,3520096900055,16,F52009600001,6,Y,PACK,
F520096,90005,BH,3520096900055,16,F52009600004,2,Y,PACK,
F520097,00001,H,3520097000013,1,F52009700001,1,N,SINGLE,
F520097,00002,H,3520097000020,1,F52009700002,1,N,SINGLE,
F520097,00003,H,3520097000037,1,F52009700003,1,N,SINGLE,
F520097,00004,H,3520097000044,1,F52009700004,1,N,SINGLE,
F520097,90001,BH,3520097900016,48,F52009700003,48,N,SOLID,00003
F520097,90002,BH,3520097900023,48,F52009700002,48,N,SOLID,00002
F520097,90003,BH,3520097900030,48,F52009700001,48,N,SOLID,00001
F520097,90004,BH,3520097900047,48,F52009700004,48,N,SOLID,00004
F520097,90005,BH,3520097900054,16,F52009700003,2,Y,PACK,
F520097,90005,BH,3520097900054,16,F52009700002,6,Y,PACK,
F520097,90005,BH,3520097900054,16,F52009700001,6,Y,PACK,
F520097,90005,BH,3520097900054,16,F52009700004,2,Y,PACK,
F520107,00001,H,3520107000019,1,F52010700001,1,N,SINGLE,
F520107,00002,H,3520107000026,1,F52010700002,1,N,SINGLE,
F520107,00003,H,3520107000033,1,F52010700003,1,N,SINGLE,
F520107,00004,H,3520107000040,1,F52010700004,1,N,SINGLE,
F520107,00005,H,3520107000057,1,F52010700005,1,N,SINGLE,
F520107,00006,H,3520107000064,1,F52010700006,1,N,SINGLE,
F520107,90001,BH,3520107900012,32,F52010700001,32,N,SOLID,00001
F520107,90002,BH,3520107900029,32,F52010700002,32,N,SOLID,00002
F520107,90003,BH,3520107900036,32,F52010700003,32,N,SOLID,00003
F520107,90004,BH,3520107900043,32,F52010700004,32,N,SOLID,00004
F520107,90005,BH,3520107900050,32,F52010700005,32,N,SOLID,00005
F520107,90006,BH,3520107900067,32,F52010700006,32,N,SOLID,00006
F520107,90007,BH,3520107900074,16,F52010700001,2,Y,PACK,
F520107,90007,BH,3520107900074,16,F52010700002,2,Y,PACK,
F520107,90007,BH,3520107900074,16,F52010700003,3,Y,PACK,
F520107,90007,BH,3520107900074,16,F52010700004,4,Y,PACK,
F520107,90007,BH,3520107900074,16,F52010700005,3,Y,PACK,
F520107,90007,BH,3520107900074,16,F52010700006,2,Y,PACK,
F520116,00001,H,3520116000017,1,F52011600001,1,N,SINGLE,
F520116,00002,H,3520116000024,1,F52011600002,1,N,SINGLE,
F520116,00003,H,3520116000031,1,F52011600003,1,N,SINGLE,
F520116,00004,H,3520116000048,1,F52011600004,1,N,SINGLE,
F520116,00005,H,3520116000055,1,F52011600005,1,N,SINGLE,
F520116,00006,H,3520116000062,1,F52011600006,1,N,SINGLE,
F520116,90001,BH,3520116900010,32,F52011600001,32,N,SOLID,00001
F520116,90002,BH,3520116900027,32,F52011600002,32,N,SOLID,00002
F520116,90003,BH,3520116900034,32,F52011600003,32,N,SOLID,00003
F520116,90004,BH,3520116900041,32,F52011600004,32,N,SOLID,00004
F520116,90005,BH,3520116900058,32,F52011600005,32,N,SOLID,00005
F520116,90006,BH,3520116900065,32,F52011600006,32,N,SOLID,00006
F520116,90007,BH,3520116900072,16,F52011600001,1,Y,PACK,
F520116,90007,BH,3520116900072,16,F52011600002,2,Y,PACK,
F520116,90007,BH,3520116900072,16,F52011600003,3,Y,PACK,
F520116,90007,BH,3520116900072,16,F52011600004,4,Y,PACK,
F520116,90007,BH,3520116900072,16,F52011600005,4,Y,PACK,
F520116,90007,BH,3520116900072,16,F52011600006,2,Y,PACK,
F520118,00001,H,3520118000015,1,F52011800001,1,N,SINGLE,
F520118,00002,H,3520118000022,1,F52011800002,1,N,SINGLE,
F520118,00003,H,3520118000039,1,F52011800003,1,N,SINGLE,
F520118,00004,H,3520118000046,1,F52011800004,1,N,SINGLE,
F520118,90001,BH,3520118900018,26,F52011800003,26,N,SOLID,00003
F520118,90002,BH,3520118900025,26,F52011800002,26,N,SOLID,00002
F520118,90003,BH,3520118900032,26,F52011800001,26,N,SOLID,00001
F520118,90004,BH,3520118900049,26,F52011800004,26,N,SOLID,00004
F520118,90005,BH,3520118900056,16,F52011800003,2,Y,PACK,
F520118,90005,BH,3520118900056,16,F52011800002,6,Y,PACK,
F520118,90005,BH,3520118900056,16,F52011800001,6,Y,PACK,
F520118,90005,BH,3520118900056,16,F52011800004,2,Y,PACK,
F520120,00001,H,3520120000010,1,F52012000001,1,N,SINGLE,
F520120,00002,H,3520120000027,1,F52012000002,1,N,SINGLE,
F520120,00003,H,3520120000034,1,F52012000003,1,N,SINGLE,
F520120,00004,H,3520120000041,1,F52012000004,1,N,SINGLE,
F520120,90001,BH,3520120900013,32,F52012000003,32,N,SOLID,00003
F520120,90002,BH,3520120900020,32,F52012000002,32,N,SOLID,00002
F520120,90003,BH,3520120900037,32,F52012000001,32,N,SOLID,00001
F520120,90004,BH,3520120900044,32,F52012000004,32,N,SOLID,00004
F520120,90005,BH,3520120900051,16,F52012000003,2,Y,PACK,
F520120,90005,BH,3520120900051,16,F52012000002,7,Y,PACK,
F520120,90005,BH,3520120900051,16,F52012000001,5,Y,PACK,
F520120,90005,BH,3520120900051,16,F52012000004,2,Y,PACK,
F580045,00001,BH,3580045000014,1,F58004500001,1,N,SINGLE,
F580045,00002,BH,3580045000021,1,F58004500002,1,N,SINGLE,
F580045,00003,BH,3580045000038,1,F58004500003,1,N,SINGLE,
F580045,00004,BH,3580045000045,1,F58004500004,1,N,SINGLE,
F580045,00005,BH,3580045000052,1,F58004500005,1,N,SINGLE,
F580045,00006,BH,3580045000069,1,F58004500006,1,N,SINGLE,
F580045,90001,BH,3580045900017,25,F58004500002,25,N,SOLID,00002
F580045,90002,BH,3580045900024,25,F58004500003,25,N,SOLID,00003
F580045,90003,BH,3580045900031,25,F58004500004,25,N,SOLID,00004
F580045,90004,BH,3580045900048,25,F58004500005,25,N,SOLID,00005
F580045,90005,BH,3580045900055,25,F58004500006,25,N,SOLID,00006
F580045,90006,BH,3580045900062,25,F58004500001,25,N,SOLID,00001
F580045,90007,BH,3580045900079,16,F58004500002,3,Y,PACK,
F580045,90007,BH,3580045900079,16,F58004500003,3,Y,PACK,
F580045,90007,BH,3580045900079,16,F58004500004,5,Y,PACK,
F580045,90007,BH,3580045900079,16,F58004500005,3,Y,PACK,
F580045,90007,BH,3580045900079,16,F58004500006,1,Y,PACK,
F580045,90007,BH,3580045900079,16,F58004500001,1,Y,PACK,
F580063,00001,H,3580063000010,1,F58006300001,1,N,SINGLE,
F580063,00002,H,3580063000027,1,F58006300002,1,N,SINGLE,
F580063,00003,H,3580063000034,1,F58006300003,1,N,SINGLE,
F580063,00004,H,3580063000041,1,F58006300004,1,N,SINGLE,
F580063,00005,H,3580063000058,1,F58006300005,1,N,SINGLE,
F580063,00006,H,3580063000065,1,F58006300006,1,N,SINGLE,
F580063,00007,H,3580063000072,1,F58006300007,1,N,SINGLE,
F580063,90001,BH,3580063900013,12,F58006300002,12,N,SOLID,00002
F580063,90002,BH,3580063900020,12,F58006300003,12,N,SOLID,00003
F580063,90003,BH,3580063900037,12,F58006300004,12,N,SOLID,00004
F580063,90004,BH,3580063900044,12,F58006300005,12,N,SOLID,00005
F580063,90005,BH,3580063900051,12,F58006300006,12,N,SOLID,00006
F580063,90006,BH,3580063900068,12,F58006300001,12,N,SOLID,00001
F580063,90007,BH,3580063900075,12,F58006300007,12,N,SOLID,00007
F580063,90008,BH,3580063900082,16,F58006300002,2,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300003,3,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300004,3,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300005,3,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300006,3,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300001,1,Y,PACK,
F580063,90008,BH,3580063900082,16,F58006300007,1,Y,PACK,
F580079,00001,H,3580079000011,1,F58007900001,1,N,SINGLE,
F580079,00002,H,3580079000028,1,F58007900002,1,N,SINGLE,
F580079,00003,H,3580079000035,1,F58007900003,1,N,SINGLE,
F580079,00004,H,3580079000042,1,F58007900004,1,N,SINGLE,
F580079,00005,H,3580079000059,1,F58007900005,1,N,SINGLE,
F580079,00006,H,3580079000066,1,F58007900006,1,N,SINGLE,
F580079,90001,BH,3580079900014,20,F58007900001,20,N,SOLID,00001
F580079,90002,BH,3580079900021,20,F58007900002,20,N,SOLID,00002
F580079,90003,BH,3580079900038,20,F58007900003,20,N,SOLID,00003
F580079,90004,BH,3580079900045,20,F58007900004,20,N,SOLID,00004
F580079,90005,BH,3580079900052,20,F58007900005,20,N,SOLID,00005
F580079,90006,BH,3580079900069,20,F58007900006,20,N,SOLID,00006
F580079,90007,BH,3580079900076,16,F58007900002,3,N,PACK,
F580079,90007,BH,3580079900076,16,F58007900003,4,N,PACK,
F580079,90007,BH,3580079900076,16,F58007900004,5,N,PACK,
F580079,90007,BH,3580079900076,16,F58007900005,3,N,PACK,
F580079,90007,BH,3580079900076,16,F58007900006,1,N,PACK,
F580079,90008,BH,3580079900083,15,F58007900001,15,N,SOLID,00001
F580079,90009,BH,3580079900090,15,F58007900002,15,N,SOLID,00002
F580079,90010,BH,3580079900106,15,F58007900003,15,N,SOLID,00003
F580079,90011,BH,3580079900113,15,F58007900004,15,N,SOLID,00004
F580079,90012,BH,3580079900120,15,F58007900005,15,N,SOLID,00005
F580079,90013,BH,3580079900137,15,F58007900006,15,N,SOLID,00006
F580083,00001,H,3580083000014,1,F58008300001,1,N,SINGLE,
F580083,00002,H,3580083000021,1,F58008300002,1,N,SINGLE,
F580083,00003,H,3580083000038,1,F58008300003,1,N,SINGLE,
F580083,00004,H,3580083000045,1,F58008300004,1,N,SINGLE,
F580083,00005,H,3580083000052,1,F58008300005,1,N,SINGLE,
F580083,00006,H,3580083000069,1,F58008300006,1,N,SINGLE,
F580083,90001,BH,3580083900017,12,F58008300002,12,N,SOLID,00002
F580083,90002,BH,3580083900024,12,F58008300003,12,N,SOLID,00003
F580083,90003,BH,3580083900031,12,F58008300004,12,N,SOLID,00004
F580083,90004,BH,3580083900048,12,F58008300005,12,N,SOLID,00005
F580083,90005,BH,3580083900055,12,F58008300006,12,N,SOLID,00006
F580083,90006,BH,3580083900062,12,F58008300001,12,N,SOLID,00001
F580083,90007,BH,3580083900079,16,F58008300002,2,Y,PACK,
F580083,90007,BH,3580083900079,16,F58008300003,3,Y,PACK,
F580083,90007,BH,3580083900079,16,F58008300004,4,Y,PACK,
F580083,90007,BH,3580083900079,16,F58008300005,3,Y,PACK,
F580083,90007,BH,3580083900079,16,F58008300006,2,Y,PACK,
F580083,90007,BH,3580083900079,16,F58008300001,2,Y,PACK,
F580089,00001,H,3580089000018,1,F58008900001,1,N,SINGLE,
F580089,00002,H,3580089000025,1,F58008900002,1,N,SINGLE,
F580089,00003,H,3580089000032,1,F58008900003,1,N,SINGLE,
F580089,00004,H,3580089000049,1,F58008900004,1,N,SINGLE,
F580089,00005,H,3580089000056,1,F58008900005,1,N,SINGLE,
F580089,00006,H,3580089000063,1,F58008900006,1,N,SINGLE,
F580089,90001,H,3580089900011,12,F58008900002,12,N,SOLID,00002
F580089,90002,H,3580089900028,12,F58008900005,12,N,SOLID,00005
F580089,90003,H,3580089900035,12,F58008900006,12,N,SOLID,00006
F580089,90004,H,3580089900042,12,F58008900003,12,N,SOLID,00003
F580089,90005,H,3580089900059,12,F58008900004,12,N,SOLID,00004
F580089,90006,H,3580089900066,12,F58008900001,12,N,SOLID,00001
F580089,90007,H,3580089900073,8,F58008900002,5,N,PACK,
F580089,90007,H,3580089900073,8,F58008900005,2,N,PACK,
F580089,90007,H,3580089900073,8,F58008900006,1,N,PACK,
F580089,90008,H,3580089900080,8,F58008900003,4,N,PACK,
F580089,90008,H,3580089900080,8,F58008900004,3,N,PACK,
F580089,90008,H,3580089900080,8,F58008900001,1,N,PACK,
F710967,00001,BH,3710967000018,1,F71096700001,1,N,SINGLE,
F710967,00002,BH,3710967000025,1,F71096700002,1,N,SINGLE,
F710967,00003,BH,3710967000032,1,F71096700003,1,N,SINGLE,
F710967,00004,BH,3710967000049,1,F71096700004,1,N,SINGLE,
F710967,00005,BH,3710967000056,1,F71096700005,1,N,SINGLE,
F710967,00006,BH,3710967000063,1,F71096700006,1,N,SINGLE,
F710967,00007,BH,3710967000070,1,F71096700007,1,N,SINGLE,
F710967,90001,BH,3710967900011,20,F71096700001,20,N,SOLID,00001
F710967,90002,BH,3710967900028,20,F71096700002,20,N,SOLID,00002
F710967,90003,BH,3710967900035,20,F71096700003,20,N,SOLID,00003
F710967,90004,BH,3710967900042,20,F71096700004,20,N,SOLID,00004
F710967,90005,BH,3710967900059,20,F71096700005,20,N,SOLID,00005
F710967,90006,BH,3710967900066,20,F71096700006,20,N,SOLID,00006
F710967,90007,BH,3710967900073,20,F71096700007,20,N,SOLID,00007
F710967,90008,BH,3710967900080,24,F71096700001,1,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700002,2,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700003,5,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700004,5,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700005,5,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700006,4,Y,PACK,
F710967,90008,BH,3710967900080,24,F71096700007,2,Y,PACK,
F710970,00001,BH,3710970000012,1,F71097000001,1,N,SINGLE,
F710970,00002,BH,3710970000029,1,F71097000002,1,N,SINGLE,
F710970,00003,BH,3710970000036,1,F71097000003,1,N,SINGLE,
F710970,00004,BH,3710970000043,1,F71097000004,1,N,SINGLE,
F710970,00005,BH,3710970000050,1,F71097000005,1,N,SINGLE,
F710970,00006,BH,3710970000067,1,F71097000006,1,N,SINGLE,
F710970,00007,BH,3710970000074,1,F71097000007,1,N,SINGLE,
F710970,90001,BH,3710970900015,20,F71097000001,20,N,SOLID,00001
F710970,90002,BH,3710970900022,20,F71097000002,20,N,SOLID,00002
F710970,90003,BH,3710970900039,20,F71097000003,20,N,SOLID,00003
F710970,90004,BH,3710970900046,20,F71097000004,20,N,SOLID,00004
F710970,90005,BH,3710970900053,20,F71097000005,20,N,SOLID,00005
F710970,90006,BH,3710970900060,20,F71097000006,20,N,SOLID,00006
F710970,90007,BH,3710970900077,20,F71097000007,20,N,SOLID,00007
F710970,90008,BH,3710970900084,24,F71097000001,1,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000002,2,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000003,5,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000004,5,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000005,5,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000006,4,Y,PACK,
F710970,90008,BH,3710970900084,24,F71097000007,2,Y,PACK,
F774180,00001,BH,3774180000019,1,F77418000001,1,N,SINGLE,
F774180,00002,BH,3774180000026,1,F77418000002,1,N,SINGLE,
F774180,00003,BH,3774180000033,1,F77418000003,1,N,SINGLE,
F774180,00004,BH,3774180000040,1,F77418000004,1,N,SINGLE,
F774180,00005,BH,3774180000057,1,F77418000005,1,N,SINGLE,
F774180,00006,BH,3774180000064,1,F77418000006,1,N,SINGLE,
F774180,00007,BH,3774180000071,1,F77418000007,1,N,SINGLE,
F774180,00008,BH,3774180000088,1,F77418000008,1,N,SINGLE,
F774180,00009,BH,3774180000095,1,F77418000009,1,N,SINGLE,
F774180,00010,BH,3774180000101,1,F77418000010,1,N,SINGLE,
F774180,00011,BH,3774180000118,1,F77418000011,1,N,SINGLE,
F774180,00012,BH,3774180000125,1,F77418000012,1,N,SINGLE,
F774180,00013,BH,3774180000132,1,F77418000013,1,N,SINGLE,
F774180,00014,BH,3774180000149,1,F77418000014,1,N,SINGLE,
F774180,90001,BH,3774180900012,18,F77418000001,18,N,SOLID,00001
F774180,90002,BH,3774180900029,18,F77418000003,18,N,SOLID,00003
F774180,90003,BH,3774180900036,18,F77418000005,18,N,SOLID,00005
F774180,90004,BH,3774180900043,18,F77418000007,18,N,SOLID,00007
F774180,90005,BH,3774180900050,18,F77418000009,18,N,SOLID,00009
F774180,90006,BH,3774180900067,18,F77418000013,18,N,SOLID,00013
F774180,90007,BH,3774180900074,18,F77418000011,18,N,SOLID,00011
F774180,90008,BH,3774180900081,18,F77418000002,18,N,SOLID,00002
F774180,90009,BH,3774180900098,18,F77418000004,18,N,SOLID,00004
F774180,90010,BH,3774180900104,18,F77418000006,18,N,SOLID,00006
F774180,90011,BH,3774180900111,18,F77418000008,18,N,SOLID,00008
F774180,90012,BH,3774180900128,18,F77418000010,18,N,SOLID,00010
F774180,90013,BH,3774180900135,18,F77418000012,18,N,SOLID,00012
F774180,90014,BH,3774180900142,18,F77418000014,18,N,SOLID,00014
F774180,90015,BH,3774180900159,18,F77418000001,1,N,PACK,
F774180,90015,BH,3774180900159,18,F77418000003,3,N,PACK,
F774180,90015,BH,3774180900159,18,F77418000005,5,N,PACK,
F774180,90015,BH,3774180900159,18,F77418000007,5,N,PACK,
F774180,90015,BH,3774180900159,18,F77418000009,3,N,PACK,
F774180,90015,BH,3774180900159,18,F77418000013,1,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000011,2,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000002,1,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000004,2,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000006,4,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000008,4,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000010,2,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000012,2,N,PACK,
F774180,90016,BH,3774180900166,18,F77418000014,1,N,PACK,
F774180,90017,BH,3774180900173,34,F77418000001,34,N,SOLID,00001
F774180,90018,BH,3774180900180,34,F77418000003,34,N,SOLID,00003
F774180,90019,BH,3774180900197,34,F77418000005,34,N,SOLID,00005
F774180,90020,BH,3774180900203,34,F77418000007,34,N,SOLID,00007
F774180,90021,BH,3774180900210,34,F77418000009,34,N,SOLID,00009
F774180,90022,BH,3774180900227,34,F77418000013,34,N,SOLID,00013
F774180,90023,BH,3774180900234,34,F77418000011,34,N,SOLID,00011
F774180,90024,BH,3774180900241,34,F77418000002,34,N,SOLID,00002
F774180,90025,BH,3774180900258,34,F77418000004,34,N,SOLID,00004
F774180,90026,BH,3774180900265,34,F77418000006,34,N,SOLID,00006
F774180,90027,BH,3774180900272,34,F77418000008,34,N,SOLID,00008
F774180,90028,BH,3774180900289,34,F77418000010,34,N,SOLID,00010
F774180,90029,BH,3774180900296,34,F77418000012,34,N,SOLID,00012
F774180,90030,BH,3774180900302,34,F77418000014,34,N,SOLID,00014
F774180,90031,B,3774180900319,18,F77418000001,1,N,PACK,
F774180,90031,B,3774180900319,18,F77418000003,3,N,PACK,
F774180,90031,B,3774180900319,18,F77418000005,5,N,PACK,
F774180,90031,B,3774180900319,18,F77418000007,5,N,PACK,
F774180,90031,B,3774180900319,18,F77418000009,3,N,PACK,
F774180,90031,B,3774180900319,18,F77418000013,1,N,PACK,
F774180,90032,B,3774180900326,18,F77418000011,2,N,PACK,
F774180,90032,B,3774180900326,18,F77418000002,1,N,PACK,
F774180,90032,B,3774180900326,18,F77418000004,2,N,PACK,
F774180,90032,B,3774180900326,18,F77418000006,4,N,PACK,
F774180,90032,B,3774180900326,18,F77418000008,4,N,PACK,
F774180,90032,B,3774180900326,18,F77418000010,2,N,PACK,
F774180,90032,B,3774180900326,18,F77418000012,2,N,PACK,
F774180,90032,B,3774180900326,18,F77418000014,1,N,PACK,
F774186,00001,BH,3774186000013,1,F77418600001,1,N,SINGLE,
F774186,00002,BH,3774186000020,1,F77418600002,1,N,SINGLE,
F774186,00003,BH,3774186000037,1,F77418600003,1,N,SINGLE,
F774186,00004,BH,3774186000044,1,F77418600004,1,N,SINGLE,
F774186,00005,BH,3774186000051,1,F77418600005,1,N,SINGLE,
F774186,00006,BH,3774186000068,1,F77418600006,1,N,SINGLE,
F774186,00007,BH,3774186000075,1,F77418600007,1,N,SINGLE,
F774186,00008,BH,3774186000082,1,F77418600008,1,N,SINGLE,
F774186,00009,BH,3774186000099,1,F77418600009,1,N,SINGLE,
F774186,00010,BH,3774186000105,1,F77418600010,1,N,SINGLE,
F774186,00011,BH,3774186000112,1,F77418600011,1,N,SINGLE,
F774186,00012,BH,3774186000129,1,F77418600012,1,N,SINGLE,
F774186,00013,BH,3774186000136,1,F77418600013,1,N,SINGLE,
F774186,00014,BH,3774186000143,1,F77418600014,1,N,SINGLE,
F774186,90001,BH,3774186900016,18,F77418600001,18,N,SOLID,00001
F774186,90002,BH,3774186900023,18,F77418600003,18,N,SOLID,00003
F774186,90003,BH,3774186900030,18,F77418600005,18,N,SOLID,00005
F774186,90004,BH,3774186900047,18,F77418600007,18,N,SOLID,00007
F774186,90005,BH,3774186900054,18,F77418600009,18,N,SOLID,00009
F774186,90006,BH,3774186900061,18,F77418600013,18,N,SOLID,00013
F774186,90007,BH,3774186900078,18,F77418600011,18,N,SOLID,00011
F774186,90008,BH,3774186900085,18,F77418600002,18,N,SOLID,00002
F774186,90009,BH,3774186900092,18,F77418600004,18,N,SOLID,00004
F774186,90010,BH,3774186900108,18,F77418600006,18,N,SOLID,00006
F774186,90011,BH,3774186900115,18,F77418600008,18,N,SOLID,00008
F774186,90012,BH,3774186900122,18,F77418600010,18,N,SOLID,00010
F774186,90013,BH,3774186900139,18,F77418600012,18,N,SOLID,00012
F774186,90014,BH,3774186900146,18,F77418600014,18,N,SOLID,00014
F774186,90015,BH,3774186900153,18,F77418600001,1,N,PACK,
F774186,90015,BH,3774186900153,18,F77418600003,3,N,PACK,
F774186,90015,BH,3774186900153,18,F77418600005,5,N,PACK,
F774186,90015,BH,3774186900153,18,F77418600007,5,N,PACK,
F774186,90015,BH,3774186900153,18,F77418600009,3,N,PACK,
F774186,90015,BH,3774186900153,18,F77418600013,1,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600011,2,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600002,1,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600004,2,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600006,4,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600008,4,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600010,2,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600012,2,N,PACK,
F774186,90016,BH,3774186900160,18,F77418600014,1,N,PACK,
F774186,90017,BH,3774186900177,34,F77418600001,34,N,SOLID,00001
F774186,90018,BH,3774186900184,34,F77418600003,34,N,SOLID,00003
F774186,90019,BH,3774186900191,34,F77418600005,34,N,SOLID,00005
F774186,90020,BH,3774186900207,34,F77418600007,34,N,SOLID,00007
F774186,90021,BH,3774186900214,34,F77418600009,34,N,SOLID,00009
F774186,90022,BH,3774186900221,34,F77418600013,34,N,SOLID,00013
F774186,90023,BH,3774186900238,34,F77418600011,34,N,SOLID,00011
F774186,90024,BH,3774186900245,34,F77418600002,34,N,SOLID,00002
F774186,90025,BH,3774186900252,34,F77418600004,34,N,SOLID,00004
F774186,90026,BH,3774186900269,34,F77418600006,34,N,SOLID,00006
F774186,90027,BH,3774186900276,34,F77418600008,34,N,SOLID,00008
F774186,90028,BH,3774186900283,34,F77418600010,34,N,SOLID,00010
F774186,90029,BH,3774186900290,34,F77418600012,34,N,SOLID,00012
F774186,90030,BH,3774186900306,34,F77418600014,34,N,SOLID,00014
F774186,90031,B,3774186900313,18,F77418600001,1,N,PACK,
F774186,90031,B,3774186900313,18,F77418600003,3,N,PACK,
F774186,90031,B,3774186900313,18,F77418600005,5,N,PACK,
F774186,90031,B,3774186900313,18,F77418600007,5,N,PACK,
F774186,90031,B,3774186900313,18,F77418600009,3,N,PACK,
F774186,90031,B,3774186900313,18,F77418600013,1,N,PACK,
F774186,90032,B,3774186900320,18,F77418600011,2,N,PACK,
F774186,90032,B,3774186900320,18,F77418600002,1,N,PACK,
F774186,90032,B,3774186900320,18,F77418600004,2,N,PACK,
F774186,90032,B,3774186900320,18,F77418600006,4,N,PACK,
F774186,90032,B,3774186900320,18,F77418600008,4,N,PACK,
F774186,90032,B,3774186900320,18,F77418600010,2,N,PACK,
F774186,90032,B,3774186900320,18,F77418600012,2,N,PACK,
F774186,90032,B,3774186900320,18,F77418600014,1,N,PACK,
F774235,00001,BH,3774235000018,1,F77423500001,1,N,SINGLE,
F774235,00002,BH,3774235000025,1,F77423500002,1,N,SINGLE,
F774235,00003,BH,3774235000032,1,F77423500003,1,N,SINGLE,
F774235,00004,BH,3774235000049,1,F77423500004,1,N,SINGLE,
F774235,00005,BH,3774235000056,1,F77423500005,1,N,SINGLE,
F774235,00006,BH,3774235000063,1,F77423500006,1,N,SINGLE,
F774235,00007,BH,3774235000070,1,F77423500007,1,N,SINGLE,
F774235,90001,BH,3774235900011,16,F77423500001,16,N,SOLID,00001
F774235,90002,BH,3774235900028,16,F77423500002,16,N,SOLID,00002
F774235,90003,BH,3774235900035,16,F77423500003,16,N,SOLID,00003
F774235,90004,BH,3774235900042,16,F77423500004,16,N,SOLID,00004
F774235,90005,BH,3774235900059,16,F77423500005,16,N,SOLID,00005
F774235,90006,BH,3774235900066,16,F77423500006,16,N,SOLID,00006
F774235,90007,BH,3774235900073,16,F77423500007,16,N,SOLID,00007
F774235,90008,BH,3774235900080,16,F77423500001,1,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500002,3,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500003,4,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500004,3,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500005,3,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500006,1,Y,PACK,
F774235,90008,BH,3774235900080,16,F77423500007,1,Y,PACK,
F774310,00001,H,3774310000018,1,F77431000001,1,N,SINGLE,
F774310,00002,H,3774310000025,1,F77431000002,1,N,SINGLE,
F774310,00003,H,3774310000032,1,F77431000003,1,N,SINGLE,
F774310,00004,H,3774310000049,1,F77431000004,1,N,SINGLE,
F774310,00005,H,3774310000056,1,F77431000005,1,N,SINGLE,
F774310,00006,H,3774310000063,1,F77431000006,1,N,SINGLE,
F774310,00007,H,3774310000070,1,F77431000007,1,N,SINGLE,
F774310,90001,BH,3774310900011,20,F77431000001,20,N,SOLID,00001
F774310,90002,BH,3774310900028,20,F77431000002,20,N,SOLID,00002
F774310,90003,BH,3774310900035,20,F77431000003,20,N,SOLID,00003
F774310,90004,BH,3774310900042,20,F77431000004,20,N,SOLID,00004
F774310,90005,BH,3774310900059,20,F77431000005,20,N,SOLID,00005
F774310,90006,BH,3774310900066,20,F77431000006,20,N,SOLID,00006
F774310,90007,BH,3774310900073,20,F77431000007,20,N,SOLID,00007
