ItemNo,LocationCode,ClsQuantity,SoldQuantity,UnitCost,UnitPrice,SeasonCode,DivisionCode,ItemCategoryCode,ItemProductGroup,ItemFamilyCode,GroupeFamille,LineCode7,OfferPrice,ProductGroupDesc
552000,4728,16.00000000000000000000,4.00000000000000000000,1.80361000000000000000,4.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552001,4728,14.00000000000000000000,4.00000000000000000000,1.80818000000000000000,4.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552002,4728,14.00000000000000000000,6.00000000000000000000,1.92226000000000000000,4.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552004,4728,13.00000000000000000000,7.00000000000000000000,2.04760000000000000000,4.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552006,4728,6.00000000000000000000,13.00000000000000000000,2.49000000000000000000,5.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552008,4728,7.00000000000000000000,7.00000000000000000000,2.54947000000000000000,5.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552019,4728,34.00000000000000000000,0.00000000000000000000,2.70395000000000000000,6.75000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552023,4728,16.00000000000000000000,1.00000000000000000000,0.92214000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552024,4728,10.00000000000000000000,5.00000000000000000000,0.93375000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552025,4728,9.00000000000000000000,3.00000000000000000000,0.92067000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552026,4728,10.00000000000000000000,6.00000000000000000000,0.92208000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552027,4728,12.00000000000000000000,3.00000000000000000000,0.92520000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552028,4728,13.00000000000000000000,2.00000000000000000000,0.92321000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552029,4728,15.00000000000000000000,3.00000000000000000000,0.92133000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552030,4728,13.00000000000000000000,5.00000000000000000000,0.88846000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552031,4728,10.00000000000000000000,8.00000000000000000000,0.89583000000000000000,2.75000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552032,4728,6.00000000000000000000,13.00000000000000000000,0.89500000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552033,4728,5.00000000000000000000,12.00000000000000000000,0.93118000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552034,4728,6.00000000000000000000,13.00000000000000000000,0.94056000000000000000,2.75000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552035,4728,7.00000000000000000000,12.00000000000000000000,0.92538000000000000000,3.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552036,4728,9.00000000000000000000,6.00000000000000000000,1.24538000000000000000,3.50000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
552037,4728,13.00000000000000000000,5.00000000000000000000,0.92600000000000000000,2.25000000000000000000,62,5,54,5403,5449,5416,,0.00000000000000000000,DO-IT-YOURSELF
559404,4728,1.00000000000000000000,47.00000000000000000000,1.70917000000000000000,3.50000000000000000000,62,5,54,5406,5540,5442,,0.00000000000000000000,CLEANING-LAUNDRY
559411,4728,19.00000000000000000000,17.00000000000000000000,6.78471000000000000000,14.50000000000000000000,62,5,54,5406,5540,5442,,0.00000000000000000000,CLEANING-LAUNDRY
560013,4728,0.00000000000000000000,12.00000000000000000000,12.55000000000000000000,28.75000000000000000000,62,5,56,5600,5721,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
560017,4728,0.00000000000000000000,12.00000000000000000000,9.02000000000000000000,22.00000000000000000000,62,5,56,5600,5721,5600,,11.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
560055,4728,0.00000000000000000000,12.00000000000000000000,9.02000000000000000000,22.00000000000000000000,62,5,56,5600,5721,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
560057,4728,2.00000000000000000000,10.00000000000000000000,9.02500000000000000000,22.00000000000000000000,62,5,56,5600,5721,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
560061,4728,0.00000000000000000000,12.00000000000000000000,8.91000000000000000000,22.00000000000000000000,62,5,56,5600,5721,5600,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
560460,4728,1.00000000000000000000,47.00000000000000000000,5.76333000000000000000,14.50000000000000000000,62,5,54,5404,5477,5422,,0.00000000000000000000,KITCHEN
560474,4728,4.00000000000000000000,30.00000000000000000000,1.75000000000000000000,4.50000000000000000000,62,5,54,5404,5480,5422,,0.00000000000000000000,KITCHEN
560476,4728,0.00000000000000000000,139.00000000000000000000,2.41000000000000000000,5.50000000000000000000,62,5,54,5401,5420,5408,,2.75000000000000000000,TABLEWARE
560477,4728,0.00000000000000000000,60.00000000000000000000,3.69000000000000000000,11.00000000000000000000,62,5,54,5401,5420,5408,,0.00000000000000000000,TABLEWARE
562648,4728,0.00000000000000000000,72.00000000000000000000,1.00385000000000000000,2.25000000000000000000,62,5,54,5404,5461,5418,,0.00000000000000000000,KITCHEN
562670,4728,18.00000000000000000000,6.00000000000000000000,1.18809000000000000000,2.25000000000000000000,62,5,54,5411,5617,5466,,0.00000000000000000000,LEISURE ACTIVITIES
562824,4728,8.00000000000000000000,4.00000000000000000000,8.22158000000000000000,18.75000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
562825,4728,1.00000000000000000000,17.00000000000000000000,9.23857000000000000000,21.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
562826,4728,2.00000000000000000000,10.00000000000000000000,16.81571000000000000000,34.25000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
562828,4728,0.00000000000000000000,15.00000000000000000000,13.74000000000000000000,28.75000000000000000000,62,5,54,5412,5630,5470,,0.00000000000000000000,BATHROOM
562832,4728,1.00000000000000000000,3.00000000000000000000,10.04000000000000000000,23.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
562834,4728,0.00000000000000000000,7.00000000000000000000,5.21000000000000000000,12.25000000000000000000,62,5,54,5412,5634,5470,,0.00000000000000000000,BATHROOM
562837,4728,3.00000000000000000000,3.00000000000000000000,2.85167000000000000000,6.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
562863,4728,2.00000000000000000000,10.00000000000000000000,3.01333000000000000000,9.00000000000000000000,62,5,54,5412,5633,5470,,0.00000000000000000000,BATHROOM
562981,4728,56.00000000000000000000,16.00000000000000000000,3.86092000000000000000,7.75000000000000000000,62,5,54,5403,5448,5416,,0.00000000000000000000,DO-IT-YOURSELF
563013,4728,43.00000000000000000000,5.00000000000000000000,1.68463000000000000000,4.50000000000000000000,62,5,54,5401,5417,5406,,0.00000000000000000000,TABLEWARE
563014,4728,42.00000000000000000000,6.00000000000000000000,1.68481000000000000000,4.50000000000000000000,62,5,54,5401,5417,5406,,0.00000000000000000000,TABLEWARE
563015,4728,36.00000000000000000000,40.00000000000000000000,0.47413000000000000000,1.25000000000000000000,62,5,54,5401,5415,5406,,0.00000000000000000000,TABLEWARE
563016,4728,26.00000000000000000000,34.00000000000000000000,0.47029000000000000000,1.25000000000000000000,62,5,54,5401,5415,5406,,0.00000000000000000000,TABLEWARE
563017,4728,48.00000000000000000000,12.00000000000000000000,0.48770000000000000000,1.25000000000000000000,62,5,54,5401,5415,5406,,0.00000000000000000000,TABLEWARE
563181,4728,0.00000000000000000000,40.00000000000000000000,8.63000000000000000000,12.25000000000000000000,62,5,54,5404,5475,5420,,0.00000000000000000000,KITCHEN
563185,4728,0.00000000000000000000,71.00000000000000000000,1.21059000000000000000,3.50000000000000000000,62,5,54,5404,5482,5422,,0.00000000000000000000,KITCHEN
563219,4728,45.00000000000000000000,99.00000000000000000000,0.97516000000000000000,2.25000000000000000000,62,5,54,5405,5521,5434,,0.00000000000000000000,DECORATION
563220,4728,66.00000000000000000000,170.00000000000000000000,0.96769000000000000000,2.25000000000000000000,62,5,54,5405,5521,5434,,0.00000000000000000000,DECORATION
563223,4728,9.00000000000000000000,128.00000000000000000000,2.33796000000000000000,5.50000000000000000000,62,5,54,5405,5528,5438,,0.00000000000000000000,DECORATION
563226,4728,0.00000000000000000000,8.00000000000000000000,2.96000000000000000000,5.50000000000000000000,62,5,54,5405,5525,5436,,0.00000000000000000000,DECORATION
563227,4728,0.00000000000000000000,8.00000000000000000000,4.14000000000000000000,7.75000000000000000000,62,5,54,5405,5525,5436,,0.00000000000000000000,DECORATION
563228,4728,0.00000000000000000000,7.00000000000000000000,4.65500000000000000000,9.00000000000000000000,62,5,54,5405,5525,5436,,4.50000000000000000000,DECORATION
563229,4728,0.00000000000000000000,8.00000000000000000000,5.92500000000000000000,11.00000000000000000000,62,5,54,5405,5525,5436,,5.50000000000000000000,DECORATION
563241,4728,6.00000000000000000000,66.00000000000000000000,1.34929000000000000000,4.50000000000000000000,62,5,54,5404,5477,5422,,0.00000000000000000000,KITCHEN
563477,4728,0.00000000000000000000,45.00000000000000000000,6.08000000000000000000,14.50000000000000000000,62,5,54,5405,5528,5438,,7.25000000000000000000,DECORATION
563798,4728,10.00000000000000000000,32.00000000000000000000,5.90132000000000000000,12.25000000000000000000,62,5,56,5600,5723,5605,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
563850,4728,4.00000000000000000000,0.00000000000000000000,16.63125000000000000000,33.00000000000000000000,62,5,56,5601,5737,5620,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
563854,4728,6.00000000000000000000,2.00000000000000000000,16.88080000000000000000,33.00000000000000000000,62,5,56,5601,5737,5620,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
564261,4728,3.00000000000000000000,33.00000000000000000000,1.18133000000000000000,3.00000000000000000000,62,5,54,5412,5627,5470,,0.00000000000000000000,BATHROOM
564262,4728,0.00000000000000000000,36.00000000000000000000,4.87000000000000000000,11.00000000000000000000,62,5,54,5412,5634,5470,,0.00000000000000000000,BATHROOM
564263,4728,1.00000000000000000000,48.00000000000000000000,3.90379000000000000000,10.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564264,4728,0.00000000000000000000,30.00000000000000000000,3.08000000000000000000,9.00000000000000000000,62,5,54,5412,5633,5470,,0.00000000000000000000,BATHROOM
564268,4728,1.00000000000000000000,35.00000000000000000000,3.60750000000000000000,9.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564269,4728,0.00000000000000000000,31.00000000000000000000,3.56500000000000000000,9.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564270,4728,7.00000000000000000000,31.00000000000000000000,3.04000000000000000000,9.00000000000000000000,62,5,54,5412,5633,5470,,0.00000000000000000000,BATHROOM
564274,4728,13.00000000000000000000,5.00000000000000000000,4.26080000000000000000,10.00000000000000000000,62,5,54,5412,5626,5470,,0.00000000000000000000,BATHROOM
564275,4728,17.00000000000000000000,19.00000000000000000000,1.43405000000000000000,3.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564276,4728,6.00000000000000000000,1.00000000000000000000,6.78000000000000000000,17.75000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564278,4728,1.00000000000000000000,11.00000000000000000000,6.88250000000000000000,16.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564279,4728,1.00000000000000000000,14.00000000000000000000,6.88889000000000000000,16.50000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564307,4728,4.00000000000000000000,1.00000000000000000000,7.38500000000000000000,20.00000000000000000000,62,5,54,5406,5540,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564308,4728,0.00000000000000000000,6.00000000000000000000,3.84000000000000000000,10.00000000000000000000,62,5,54,5406,5540,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564337,4728,4.00000000000000000000,8.00000000000000000000,7.56368000000000000000,17.75000000000000000000,62,5,54,5412,5623,5468,,0.00000000000000000000,BATHROOM
564338,4728,1.00000000000000000000,3.00000000000000000000,6.79333000000000000000,17.75000000000000000000,62,5,54,5412,5637,5472,,0.00000000000000000000,BATHROOM
564342,4728,4.00000000000000000000,2.00000000000000000000,3.47500000000000000000,7.75000000000000000000,62,5,54,5412,5637,5472,,0.00000000000000000000,BATHROOM
564361,4728,0.00000000000000000000,6.00000000000000000000,3.41000000000000000000,7.75000000000000000000,62,5,54,5412,5634,5470,,0.00000000000000000000,BATHROOM
564381,4728,20.00000000000000000000,15.00000000000000000000,3.45702000000000000000,8.50000000000000000000,62,5,54,5412,5625,5470,,0.00000000000000000000,BATHROOM
564382,4728,6.00000000000000000000,12.00000000000000000000,4.57190000000000000000,10.00000000000000000000,62,5,54,5412,5625,5470,,0.00000000000000000000,BATHROOM
564384,4728,2.00000000000000000000,22.00000000000000000000,0.82176000000000000000,2.00000000000000000000,62,5,54,5412,5627,5470,,0.00000000000000000000,BATHROOM
564387,4728,5.00000000000000000000,7.00000000000000000000,1.55111000000000000000,3.75000000000000000000,62,5,54,5412,5630,5470,,0.00000000000000000000,BATHROOM
564388,4728,0.00000000000000000000,29.00000000000000000000,1.67167000000000000000,4.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564389,4728,0.00000000000000000000,18.00000000000000000000,1.21800000000000000000,3.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564390,4728,13.00000000000000000000,11.00000000000000000000,0.84250000000000000000,2.25000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564393,4728,19.00000000000000000000,5.00000000000000000000,1.11309000000000000000,3.00000000000000000000,62,5,54,5412,5636,5470,,0.00000000000000000000,BATHROOM
564394,4728,2.00000000000000000000,16.00000000000000000000,3.50667000000000000000,8.50000000000000000000,62,5,54,5412,5639,5472,,0.00000000000000000000,BATHROOM
564414,4728,10.00000000000000000000,2.00000000000000000000,2.99600000000000000000,7.25000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564416,4728,9.00000000000000000000,2.00000000000000000000,2.99556000000000000000,7.25000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564421,4728,46.00000000000000000000,2.00000000000000000000,2.93321000000000000000,9.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564422,4728,35.00000000000000000000,2.00000000000000000000,2.95712000000000000000,9.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564423,4728,46.00000000000000000000,2.00000000000000000000,3.32670000000000000000,10.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564424,4728,20.00000000000000000000,4.00000000000000000000,3.14050000000000000000,10.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564425,4728,28.00000000000000000000,2.00000000000000000000,4.08964000000000000000,12.25000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564427,4728,5.00000000000000000000,12.00000000000000000000,4.67765000000000000000,11.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564428,4728,28.00000000000000000000,8.00000000000000000000,3.60633000000000000000,9.00000000000000000000,62,5,56,5600,5733,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564429,4728,11.00000000000000000000,1.00000000000000000000,2.03577000000000000000,5.25000000000000000000,62,5,56,5600,5736,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564430,4728,11.00000000000000000000,1.00000000000000000000,2.56345000000000000000,5.50000000000000000000,62,5,56,5600,5736,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564433,4728,3.00000000000000000000,9.00000000000000000000,12.00333000000000000000,31.00000000000000000000,62,5,56,5600,5734,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564434,4728,0.00000000000000000000,8.00000000000000000000,14.38000000000000000000,38.50000000000000000000,62,5,56,5600,5734,5615,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564449,4728,14.00000000000000000000,4.00000000000000000000,6.45250000000000000000,13.25000000000000000000,62,5,56,5600,5723,5605,,0.00000000000000000000,HOUSEHOLD LINEN FURNISHINGS
564519,4728,4.00000000000000000000,49.00000000000000000000,4.75429000000000000000,11.00000000000000000000,77,5,55,5506,5716,5554,,0.00000000000000000000,CHRISTMAS TOYS
564548,4728,28.00000000000000000000,2.00000000000000000000,0.95292000000000000000,2.25000000000000000000,62,5,54,5406,5538,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564549,4728,66.00000000000000000000,94.00000000000000000000,2.37437000000000000000,5.50000000000000000000,62,5,54,5406,5546,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564550,4728,43.00000000000000000000,157.00000000000000000000,1.03408000000000000000,2.25000000000000000000,62,5,54,5406,5542,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564554,4728,57.00000000000000000000,89.00000000000000000000,0.49452000000000000000,1.25000000000000000000,62,5,54,5406,5549,5442,,0.00000000000000000000,CLEANING-LAUNDRY
564650,4728,12.00000000000000000000,6.00000000000000000000,6.82300000000000000000,14.50000000000000000000,62,5,56,5602,5760,5635,,0.00000000000000000000,KITCHEN HOUSEHOLD LINEN
564651,4728,18.00000000000000000000,0.00000000000000000000,6.82944000000000000000,14.50000000000000000000,62,5,56,5602,5760,5635,,0.00000000000000000000,KITCHEN HOUSEHOLD LINEN
564656,4728,9.00000000000000000000,3.00000000000000000000,7.51579000000000000000,16.50000000000000000000,62,5,56,5602,5760,5635,,0.00000000000000000000,KITCHEN HOUSEHOLD LINEN
564686,4728,8.00000000000000000000,0.00000000000000000000,15.49250000000000000000,36.50000000000000000000,62,5,56,5601,5738,5620,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
564715,4728,2.00000000000000000000,2.00000000000000000000,14.34625000000000000000,33.00000000000000000000,62,5,56,5601,5738,5620,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
564981,4728,1.00000000000000000000,36.00000000000000000000,4.35000000000000000000,10.00000000000000000000,62,5,54,5412,5634,5470,,0.00000000000000000000,BATHROOM
564983,4728,0.00000000000000000000,18.00000000000000000000,2.68500000000000000000,7.75000000000000000000,62,5,54,5412,5638,5472,,0.00000000000000000000,BATHROOM
564984,4728,7.00000000000000000000,12.00000000000000000000,2.83042000000000000000,6.75000000000000000000,62,5,54,5412,5628,5470,,0.00000000000000000000,BATHROOM
565250,4728,0.00000000000000000000,70.00000000000000000000,2.85000000000000000000,7.75000000000000000000,62,5,54,5405,5498,5428,,3.75000000000000000000,DECORATION
565251,4728,0.00000000000000000000,36.00000000000000000000,8.41100000000000000000,17.75000000000000000000,62,5,54,5405,5518,5434,,0.00000000000000000000,DECORATION
565273,4728,10.00000000000000000000,29.00000000000000000000,11.58758000000000000000,22.00000000000000000000,62,5,54,5405,5528,5438,,0.00000000000000000000,DECORATION
565274,4728,1.00000000000000000000,50.00000000000000000000,3.34000000000000000000,6.75000000000000000000,62,5,54,5405,5526,5438,,0.00000000000000000000,DECORATION
565363,4728,3.00000000000000000000,69.00000000000000000000,9.54250000000000000000,22.00000000000000000000,62,5,54,5405,5503,5428,,0.00000000000000000000,DECORATION
565385,4728,43.00000000000000000000,29.00000000000000000000,2.50325000000000000000,5.25000000000000000000,62,5,54,5403,5450,5416,,0.00000000000000000000,DO-IT-YOURSELF
565386,4728,33.00000000000000000000,39.00000000000000000000,2.03531000000000000000,4.50000000000000000000,62,5,54,5403,5450,5416,,0.00000000000000000000,DO-IT-YOURSELF
565387,4728,56.00000000000000000000,16.00000000000000000000,2.50926000000000000000,5.50000000000000000000,62,5,54,5403,5450,5416,,0.00000000000000000000,DO-IT-YOURSELF
565388,4728,76.00000000000000000000,32.00000000000000000000,1.20168000000000000000,3.00000000000000000000,62,5,54,5403,5450,5416,,0.00000000000000000000,DO-IT-YOURSELF
565389,4728,71.00000000000000000000,37.00000000000000000000,1.07809000000000000000,2.75000000000000000000,62,5,54,5403,5450,5416,,0.00000000000000000000,DO-IT-YOURSELF
565390,4728,96.00000000000000000000,24.00000000000000000000,2.64528000000000000000,5.50000000000000000000,62,5,54,5403,5448,5416,,0.00000000000000000000,DO-IT-YOURSELF
565394,4728,9.00000000000000000000,98.00000000000000000000,1.86973000000000000000,3.50000000000000000000,62,5,54,5401,5428,5410,,0.00000000000000000000,TABLEWARE
565395,4728,33.00000000000000000000,108.00000000000000000000,1.84528000000000000000,3.50000000000000000000,62,5,54,5401,5428,5410,,0.00000000000000000000,TABLEWARE
565396,4728,7.00000000000000000000,149.00000000000000000000,2.15964000000000000000,3.50000000000000000000,62,5,54,5401,5428,5410,,0.00000000000000000000,TABLEWARE
565402,4728,0.00000000000000000000,36.00000000000000000000,2.71577000000000000000,6.75000000000000000000,62,5,54,5405,5526,5438,,0.00000000000000000000,DECORATION
565566,4728,20.00000000000000000000,11.00000000000000000000,18.63074000000000000000,33.00000000000000000000,62,5,54,5401,5406,5402,,0.00000000000000000000,TABLEWARE
565570,4728,11.00000000000000000000,38.00000000000000000000,1.39684000000000000000,3.50000000000000000000,62,5,54,5401,5437,5412,,0.00000000000000000000,TABLEWARE
565571,4728,6.00000000000000000000,54.00000000000000000000,1.36286000000000000000,3.50000000000000000000,62,5,54,5401,5437,5412,,1.75000000000000000000,TABLEWARE
565573,4728,1.00000000000000000000,103.00000000000000000000,2.07917000000000000000,5.50000000000000000000,62,5,54,5404,5476,5420,,0.00000000000000000000,KITCHEN
565595,4728,2.00000000000000000000,149.00000000000000000000,2.04545000000000000000,4.50000000000000000000,62,5,54,5405,5834,5436,,0.00000000000000000000,DECORATION
565790,4728,0.00000000000000000000,72.00000000000000000000,0.94000000000000000000,2.25000000000000000000,62,5,54,5404,5496,5426,,1.00000000000000000000,KITCHEN
565917,4728,28.00000000000000000000,80.00000000000000000000,1.85058000000000000000,4.50000000000000000000,62,5,54,5404,5473,5420,,0.00000000000000000000,KITCHEN
565918,4728,25.00000000000000000000,83.00000000000000000000,1.30754000000000000000,2.25000000000000000000,62,5,54,5404,5477,5422,,0.00000000000000000000,KITCHEN
565919,4728,11.00000000000000000000,97.00000000000000000000,1.57280000000000000000,3.50000000000000000000,62,5,54,5404,5477,5422,,0.00000000000000000000,KITCHEN
565920,4728,88.00000000000000000000,200.00000000000000000000,0.65567000000000000000,1.75000000000000000000,62,5,54,5404,5477,5422,,0.00000000000000000000,KITCHEN
565936,4728,3.00000000000000000000,69.00000000000000000000,2.09826000000000000000,5.50000000000000000000,62,5,54,5404,5468,5418,,0.00000000000000000000,KITCHEN
566003,4728,24.00000000000000000000,24.00000000000000000000,4.50980000000000000000,9.00000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566004,4728,10.00000000000000000000,2.00000000000000000000,5.78829000000000000000,11.00000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566005,4728,2.00000000000000000000,10.00000000000000000000,6.31909000000000000000,13.25000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566007,4728,24.00000000000000000000,24.00000000000000000000,5.32559000000000000000,11.00000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566008,4728,8.00000000000000000000,4.00000000000000000000,6.79030000000000000000,14.50000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566009,4728,10.00000000000000000000,2.00000000000000000000,7.63208000000000000000,17.75000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566010,4728,23.00000000000000000000,25.00000000000000000000,3.16815000000000000000,6.75000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566011,4728,12.00000000000000000000,0.00000000000000000000,3.59087000000000000000,7.75000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566012,4728,12.00000000000000000000,0.00000000000000000000,4.08023000000000000000,9.00000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566016,4728,18.00000000000000000000,30.00000000000000000000,5.07978000000000000000,12.25000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566017,4728,12.00000000000000000000,0.00000000000000000000,6.99489000000000000000,16.50000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566018,4728,8.00000000000000000000,4.00000000000000000000,8.37160000000000000000,20.00000000000000000000,62,5,56,5601,5747,5625,,0.00000000000000000000,BEDROOM HOUSEHOLD LINEN
566067,4728,6.00000000000000000000,18.00000000000000000000,5.45000000000000000000,10.00000000000000000000,79,5,55,5506,5716,5554,,0.00000000000000000000,CHRISTMAS TOYS
566068,4728,0.00000000000000000000,24.00000000000000000000,4.17000000000000000000,9.00000000000000000000,79,5,55,5506,5716,5554,,0.00000000000000000000,CHRISTMAS TOYS
566069,4728,18.00000000000000000000,18.00000000000000000000,2.47353000000000000000,4.50000000000000000000,79,5,55,5506,5716,5554,,0.00000000000000000000,CHRISTMAS TOYS
566070,4728,3.00000000000000000000,17.00000000000000000000,6.86333000000000000000,11.00000000000000000000,79,5,55,5506,5716,5554,,0.00000000000000000000,CHRISTMAS TOYS
566076,4728,0.00000000000000000000,12.00000000000000000000,8.77000000000000000000,14.50000000000000000000,79,5,55,5506,5696,5548,,0.00000000000000000000,CHRISTMAS TOYS
566157,4728,0.00000000000000000000,36.00000000000000000000,8.17333000000000000000,17.75000000000000000000,79,5,55,5506,5709,5552,,0.00000000000000000000,CHRISTMAS TOYS
566160,4728,1.00000000000000000000,47.00000000000000000000,1.41000000000000000000,3.50000000000000000000,79,5,55,5506,5708,5552,,0.00000000000000000000,CHRISTMAS TOYS
566161,4728,10.00000000000000000000,61.00000000000000000000,1.98467000000000000000,4.50000000000000000000,79,5,55,5506,5712,5552,,0.00000000000000000000,CHRISTMAS TOYS
566165,4728,0.00000000000000000000,24.00000000000000000000,3.48000000000000000000,6.75000000000000000000,77,5,55,5506,5712,5552,,0.00000000000000000000,CHRISTMAS TOYS
566176,4728,1.00000000000000000000,35.00000000000000000000,6.01000000000000000000,11.00000000000000000000,79,5,55,5506,5708,5552,,0.00000000000000000000,CHRISTMAS TOYS
